event_id,product_id,event_type,event_date,price_at_event,notes
3126,1014,listed,2023-08-13,720.0,Initial stock entry
3127,1014,rental_eligible,2024-08-12,720.0,Crossed 12-month threshold -- eligible for rental program
3128,1014,sold,2024-10-15,450.32,Final sale
3129,1015,listed,2024-08-22,3140.0,Initial stock entry
3130,1016,listed,2023-02-23,395.0,Initial stock entry
3131,1016,price_reduced,2023-10-28,319.99,Seasonal markdown to 319.99E
3132,1016,rental_eligible,2024-02-23,395.0,Crossed 12-month threshold -- eligible for rental program
3133,1016,sold,2024-06-20,290.31,Final sale
3134,1017,listed,2022-03-14,2520.0,Initial stock entry
3135,1017,rental_eligible,2023-03-14,2520.0,Crossed 12-month threshold -- eligible for rental program
3136,1017,sold,2023-02-25,2474.06,Final sale
3137,1018,listed,2023-04-07,1840.0,Initial stock entry
3138,1018,rental_eligible,2024-04-06,1840.0,Crossed 12-month threshold -- eligible for rental program
3139,1018,sold,2024-06-18,1077.64,Final sale
3140,1019,listed,2024-02-16,2875.0,Initial stock entry
3141,1019,price_reduced,2024-11-24,2404.22,Seasonal markdown to 2404.22E
3142,1019,rental_eligible,2025-02-15,2875.0,Crossed 12-month threshold -- eligible for rental program
3143,1019,sold,2024-06-17,1729.41,Final sale
3144,1020,listed,2022-10-10,1610.0,Initial stock entry
3145,1020,rental_eligible,2023-10-10,1610.0,Crossed 12-month threshold -- eligible for rental program
3146,1020,sold,2024-09-22,1322.1,Final sale
3147,1021,listed,2022-07-08,985.0,Initial stock entry
3148,1021,rental_eligible,2023-07-08,985.0,Crossed 12-month threshold -- eligible for rental program
3149,1021,sold,2023-07-14,868.97,Final sale
3150,1022,listed,2023-01-05,615.0,Initial stock entry
3151,1022,rental_eligible,2024-01-05,615.0,Crossed 12-month threshold -- eligible for rental program
3152,1022,sold,2024-08-16,365.86,Final sale
3153,1023,listed,2022-06-07,605.0,Initial stock entry
3154,1023,rental_eligible,2023-06-07,605.0,Crossed 12-month threshold -- eligible for rental program
3155,1023,sold,2024-04-29,547.59,Final sale
3156,1024,listed,2023-08-23,2775.0,Initial stock entry
3157,1024,rental_eligible,2024-08-22,2775.0,Crossed 12-month threshold -- eligible for rental program
3158,1025,listed,2023-07-27,2250.0,Initial stock entry
3159,1025,price_reduced,2024-07-08,1927.86,Seasonal markdown to 1927.86E
3160,1025,rental_eligible,2024-07-26,2250.0,Crossed 12-month threshold -- eligible for rental program
3161,1026,listed,2024-06-20,975.0,Initial stock entry
3162,1026,price_reduced,2025-01-03,841.52,Seasonal markdown to 841.52E
3163,1026,sold,2024-08-02,820.94,Final sale
3164,1027,listed,2022-06-23,1190.0,Initial stock entry
3165,1027,rental_eligible,2023-06-23,1190.0,Crossed 12-month threshold -- eligible for rental program
3166,1027,sold,2025-02-14,869.66,Final sale
3167,1028,listed,2024-06-01,1450.0,Initial stock entry
3168,1028,sold,2024-07-19,1367.18,Final sale
3169,1029,listed,2023-03-20,3195.0,Initial stock entry
3170,1029,price_reduced,2024-02-13,2320.82,Seasonal markdown to 2320.82E
3171,1029,rental_eligible,2024-03-19,3195.0,Crossed 12-month threshold -- eligible for rental program
3172,1029,sold,2024-08-23,2877.74,Final sale
3173,1030,listed,2024-08-07,3295.0,Initial stock entry
3174,1030,sold,2024-10-12,2387.0,Final sale
3175,1031,listed,2023-07-16,1125.0,Initial stock entry
3176,1031,rental_eligible,2024-07-15,1125.0,Crossed 12-month threshold -- eligible for rental program
3177,1031,sold,2024-04-07,732.1,Final sale
3178,1032,listed,2022-01-26,2375.0,Initial stock entry
3179,1032,rental_eligible,2023-01-26,2375.0,Crossed 12-month threshold -- eligible for rental program
3180,1032,sold,2025-01-07,2014.57,Final sale
3181,1033,listed,2024-01-05,320.0,Initial stock entry
3182,1033,rental_eligible,2025-01-04,320.0,Crossed 12-month threshold -- eligible for rental program
3183,1033,sold,2025-01-07,219.75,Final sale
3184,1034,listed,2024-06-21,3345.0,Initial stock entry
3185,1034,sold,2024-08-13,2204.94,Final sale
3186,1035,listed,2023-04-22,2365.0,Initial stock entry
3187,1035,price_reduced,2024-02-03,1887.66,Seasonal markdown to 1887.66E
3188,1035,rental_eligible,2024-04-21,2365.0,Crossed 12-month threshold -- eligible for rental program
3189,1035,sold,2024-09-04,1844.62,Final sale
3190,1036,listed,2023-06-15,400.0,Initial stock entry
3191,1036,rental_eligible,2024-06-14,400.0,Crossed 12-month threshold -- eligible for rental program
3192,1037,listed,2022-06-08,575.0,Initial stock entry
3193,1037,rental_eligible,2023-06-08,575.0,Crossed 12-month threshold -- eligible for rental program
3194,1037,sold,2024-07-24,540.08,Final sale
3195,1038,listed,2024-01-08,1275.0,Initial stock entry
3196,1038,rental_eligible,2025-01-07,1275.0,Crossed 12-month threshold -- eligible for rental program
3197,1038,sold,2024-05-14,895.36,Final sale
3198,1039,listed,2022-02-22,695.0,Initial stock entry
3199,1039,rental_eligible,2023-02-22,695.0,Crossed 12-month threshold -- eligible for rental program
3200,1039,sold,2022-04-20,632.56,Final sale
3201,1040,listed,2024-02-20,2595.0,Initial stock entry
3202,1040,rental_eligible,2025-02-19,2595.0,Crossed 12-month threshold -- eligible for rental program
3203,1041,listed,2024-12-01,2200.0,Initial stock entry
3204,1042,listed,2023-04-18,3425.0,Initial stock entry
3205,1042,price_reduced,2023-11-27,2972.81,Seasonal markdown to 2972.81E
3206,1042,rental_eligible,2024-04-17,3425.0,Crossed 12-month threshold -- eligible for rental program
3207,1042,sold,2025-03-21,3269.02,Final sale
3208,1043,listed,2024-01-12,1870.0,Initial stock entry
3209,1043,price_reduced,2024-09-30,1432.15,Seasonal markdown to 1432.15E
3210,1043,rental_eligible,2025-01-11,1870.0,Crossed 12-month threshold -- eligible for rental program
3211,1043,sold,2024-12-30,1064.44,Final sale
3212,1044,listed,2022-10-10,1545.0,Initial stock entry
3213,1044,rental_eligible,2023-10-10,1545.0,Crossed 12-month threshold -- eligible for rental program
3214,1044,sold,2023-09-30,1155.64,Final sale
3215,1045,listed,2024-10-09,690.0,Initial stock entry
3216,1045,sold,2024-11-16,490.5,Final sale
3217,1046,listed,2024-08-20,2030.0,Initial stock entry
3218,1047,listed,2024-05-14,3230.0,Initial stock entry
3219,1047,sold,2024-10-04,2527.35,Final sale
3220,1048,listed,2022-08-09,3165.0,Initial stock entry
3221,1048,rental_eligible,2023-08-09,3165.0,Crossed 12-month threshold -- eligible for rental program
3222,1048,sold,2023-06-21,2115.91,Final sale
3223,1049,listed,2024-11-09,2620.0,Initial stock entry
3224,1050,listed,2023-07-27,1880.0,Initial stock entry
3225,1050,price_reduced,2024-06-01,1518.06,Seasonal markdown to 1518.06E
3226,1050,rental_eligible,2024-07-26,1880.0,Crossed 12-month threshold -- eligible for rental program
3227,1050,sold,2023-12-11,1856.19,Final sale
3228,1051,listed,2023-08-08,3260.0,Initial stock entry
3229,1051,price_reduced,2024-04-22,2860.82,Seasonal markdown to 2860.82E
3230,1051,rental_eligible,2024-08-07,3260.0,Crossed 12-month threshold -- eligible for rental program
3231,1051,sold,2023-10-29,2748.6,Final sale
3232,1052,listed,2023-10-06,3100.0,Initial stock entry
3233,1052,rental_eligible,2024-10-05,3100.0,Crossed 12-month threshold -- eligible for rental program
3234,1052,sold,2024-04-09,3011.01,Final sale
3235,1053,listed,2023-06-16,760.0,Initial stock entry
3236,1053,rental_eligible,2024-06-15,760.0,Crossed 12-month threshold -- eligible for rental program
3237,1053,sold,2024-06-10,708.98,Final sale
3238,1054,listed,2022-02-26,2690.0,Initial stock entry
3239,1054,price_reduced,2023-01-09,2415.88,Seasonal markdown to 2415.88E
3240,1054,rental_eligible,2023-02-26,2690.0,Crossed 12-month threshold -- eligible for rental program
3241,1054,sold,2022-11-16,1872.06,Final sale
3242,1055,listed,2024-05-23,3305.0,Initial stock entry
3243,1055,sold,2025-03-22,2712.69,Final sale
3244,1056,listed,2022-10-08,485.0,Initial stock entry
3245,1056,rental_eligible,2023-10-08,485.0,Crossed 12-month threshold -- eligible for rental program
3246,1056,sold,2024-06-25,406.18,Final sale
3247,1057,listed,2024-11-16,1110.0,Initial stock entry
3248,1058,listed,2022-03-14,2975.0,Initial stock entry
3249,1058,rental_eligible,2023-03-14,2975.0,Crossed 12-month threshold -- eligible for rental program
3250,1058,sold,2024-10-21,2463.48,Final sale
3251,1059,listed,2023-01-19,1800.0,Initial stock entry
3252,1059,rental_eligible,2024-01-19,1800.0,Crossed 12-month threshold -- eligible for rental program
3253,1059,sold,2023-07-13,1178.02,Final sale
3254,1060,listed,2022-12-31,2215.0,Initial stock entry
3255,1060,rental_eligible,2023-12-31,2215.0,Crossed 12-month threshold -- eligible for rental program
3256,1060,sold,2025-04-05,1843.77,Final sale
3257,1061,listed,2023-09-07,795.0,Initial stock entry
3258,1061,price_reduced,2024-07-14,602.92,Seasonal markdown to 602.92E
3259,1061,rental_eligible,2024-09-06,795.0,Crossed 12-month threshold -- eligible for rental program
3260,1061,sold,2024-12-01,786.53,Final sale
3261,1062,listed,2023-08-12,570.0,Initial stock entry
3262,1062,rental_eligible,2024-08-11,570.0,Crossed 12-month threshold -- eligible for rental program
3263,1062,sold,2024-07-07,319.85,Final sale
3264,1063,listed,2024-03-26,1345.0,Initial stock entry
3265,1063,rental_eligible,2025-03-26,1345.0,Crossed 12-month threshold -- eligible for rental program
3266,1064,listed,2024-04-17,3005.0,Initial stock entry
3267,1064,sold,2024-12-19,2633.98,Final sale
3268,1065,listed,2023-07-04,3210.0,Initial stock entry
3269,1065,rental_eligible,2024-07-03,3210.0,Crossed 12-month threshold -- eligible for rental program
3270,1065,sold,2024-06-03,2941.91,Final sale
3271,1066,listed,2023-02-27,750.0,Initial stock entry
3272,1066,price_reduced,2023-10-20,665.64,Seasonal markdown to 665.64E
3273,1066,rental_eligible,2024-02-27,750.0,Crossed 12-month threshold -- eligible for rental program
3274,1066,sold,2024-12-15,520.26,Final sale
3275,1067,listed,2023-12-24,1300.0,Initial stock entry
3276,1067,price_reduced,2024-10-26,1041.57,Seasonal markdown to 1041.57E
3277,1067,rental_eligible,2024-12-23,1300.0,Crossed 12-month threshold -- eligible for rental program
3278,1067,sold,2024-05-08,1223.13,Final sale
3279,1068,listed,2023-04-15,1505.0,Initial stock entry
3280,1068,price_reduced,2024-02-16,1163.68,Seasonal markdown to 1163.68E
3281,1068,rental_eligible,2024-04-14,1505.0,Crossed 12-month threshold -- eligible for rental program
3282,1068,sold,2023-10-26,1235.06,Final sale
3283,1069,listed,2022-07-29,265.0,Initial stock entry
3284,1069,rental_eligible,2023-07-29,265.0,Crossed 12-month threshold -- eligible for rental program
3285,1069,sold,2023-01-25,224.76,Final sale
3286,1070,listed,2022-03-11,2470.0,Initial stock entry
3287,1070,price_reduced,2023-01-15,1923.39,Seasonal markdown to 1923.39E
3288,1070,rental_eligible,2023-03-11,2470.0,Crossed 12-month threshold -- eligible for rental program
3289,1070,sold,2023-06-10,2148.41,Final sale
3290,1071,listed,2024-04-30,2580.0,Initial stock entry
3291,1071,price_reduced,2024-11-18,1977.02,Seasonal markdown to 1977.02E
3292,1071,sold,2024-12-04,2489.17,Final sale
3293,1072,listed,2024-05-20,2790.0,Initial stock entry
3294,1072,sold,2024-09-10,2784.89,Final sale
3295,1073,listed,2024-02-11,2100.0,Initial stock entry
3296,1073,price_reduced,2024-09-22,1596.04,Seasonal markdown to 1596.04E
3297,1073,rental_eligible,2025-02-10,2100.0,Crossed 12-month threshold -- eligible for rental program
3298,1073,sold,2024-09-20,1962.54,Final sale
3299,1074,listed,2024-10-14,1460.0,Initial stock entry
3300,1074,sold,2025-02-16,848.31,Final sale
3301,1075,listed,2024-01-28,965.0,Initial stock entry
3302,1075,price_reduced,2024-09-29,779.25,Seasonal markdown to 779.25E
3303,1075,rental_eligible,2025-01-27,965.0,Crossed 12-month threshold -- eligible for rental program
3304,1075,sold,2024-12-21,718.72,Final sale
3305,1076,listed,2024-09-30,885.0,Initial stock entry
3306,1076,sold,2025-02-06,496.29,Final sale
3307,1077,listed,2024-04-23,1825.0,Initial stock entry
3308,1077,sold,2024-09-06,1250.04,Final sale
3309,1078,listed,2024-09-27,2690.0,Initial stock entry
3310,1078,sold,2025-02-02,2504.26,Final sale
3311,1079,listed,2022-06-16,2640.0,Initial stock entry
3312,1079,rental_eligible,2023-06-16,2640.0,Crossed 12-month threshold -- eligible for rental program
3313,1079,sold,2023-08-18,1661.9,Final sale
3314,1080,listed,2022-08-21,1645.0,Initial stock entry
3315,1080,price_reduced,2023-07-28,1339.79,Seasonal markdown to 1339.79E
3316,1080,rental_eligible,2023-08-21,1645.0,Crossed 12-month threshold -- eligible for rental program
3317,1080,sold,2024-03-30,1114.56,Final sale
3318,1081,listed,2024-06-10,1180.0,Initial stock entry
3319,1081,price_reduced,2025-02-25,940.95,Seasonal markdown to 940.95E
3320,1081,sold,2024-09-06,874.51,Final sale
3321,1082,listed,2024-01-31,875.0,Initial stock entry
3322,1082,rental_eligible,2025-01-30,875.0,Crossed 12-month threshold -- eligible for rental program
3323,1082,sold,2024-08-20,486.42,Final sale
3324,1083,listed,2022-01-21,2935.0,Initial stock entry
3325,1083,price_reduced,2022-08-31,2099.65,Seasonal markdown to 2099.65E
3326,1083,rental_eligible,2023-01-21,2935.0,Crossed 12-month threshold -- eligible for rental program
3327,1083,sold,2022-08-31,2148.48,Final sale
3328,1084,listed,2024-07-28,510.0,Initial stock entry
3329,1085,listed,2022-01-29,1335.0,Initial stock entry
3330,1085,rental_eligible,2023-01-29,1335.0,Crossed 12-month threshold -- eligible for rental program
3331,1085,sold,2023-10-08,1269.66,Final sale
3332,1086,listed,2023-02-19,2050.0,Initial stock entry
3333,1086,price_reduced,2023-11-02,1778.49,Seasonal markdown to 1778.49E
3334,1086,rental_eligible,2024-02-19,2050.0,Crossed 12-month threshold -- eligible for rental program
3335,1086,sold,2025-02-01,1569.85,Final sale
3336,1087,listed,2024-02-24,2830.0,Initial stock entry
3337,1087,rental_eligible,2025-02-23,2830.0,Crossed 12-month threshold -- eligible for rental program
3338,1087,sold,2024-04-23,2454.61,Final sale
3339,1088,listed,2022-10-28,500.0,Initial stock entry
3340,1088,price_reduced,2023-09-16,370.34,Seasonal markdown to 370.34E
3341,1088,rental_eligible,2023-10-28,500.0,Crossed 12-month threshold -- eligible for rental program
3342,1088,sold,2024-04-08,457.44,Final sale
3343,1089,listed,2024-08-24,1605.0,Initial stock entry
3344,1089,price_reduced,2025-02-24,1313.37,Seasonal markdown to 1313.37E
3345,1089,sold,2025-03-26,1503.47,Final sale
3346,1090,listed,2023-10-12,2965.0,Initial stock entry
3347,1090,rental_eligible,2024-10-11,2965.0,Crossed 12-month threshold -- eligible for rental program
3348,1090,sold,2024-09-01,2517.28,Final sale
3349,1091,listed,2022-09-04,2805.0,Initial stock entry
3350,1091,rental_eligible,2023-09-04,2805.0,Crossed 12-month threshold -- eligible for rental program
3351,1091,sold,2023-04-28,2515.5,Final sale
3352,1092,listed,2023-01-27,2045.0,Initial stock entry
3353,1092,price_reduced,2023-09-02,1605.22,Seasonal markdown to 1605.22E
3354,1092,rental_eligible,2024-01-27,2045.0,Crossed 12-month threshold -- eligible for rental program
3355,1092,sold,2024-12-06,1444.89,Final sale
3356,1093,listed,2023-11-04,2135.0,Initial stock entry
3357,1093,rental_eligible,2024-11-03,2135.0,Crossed 12-month threshold -- eligible for rental program
3358,1093,sold,2023-12-19,1726.81,Final sale
3359,1094,listed,2023-06-03,3485.0,Initial stock entry
3360,1094,rental_eligible,2024-06-02,3485.0,Crossed 12-month threshold -- eligible for rental program
3361,1094,sold,2024-07-30,3025.63,Final sale
3362,1095,listed,2022-08-01,3085.0,Initial stock entry
3363,1095,price_reduced,2023-06-19,2709.06,Seasonal markdown to 2709.06E
3364,1095,rental_eligible,2023-08-01,3085.0,Crossed 12-month threshold -- eligible for rental program
3365,1095,sold,2023-10-30,2220.28,Final sale
3366,1096,listed,2024-06-27,595.0,Initial stock entry
3367,1096,sold,2024-12-27,527.06,Final sale
3368,1097,listed,2023-10-11,2415.0,Initial stock entry
3369,1097,rental_eligible,2024-10-10,2415.0,Crossed 12-month threshold -- eligible for rental program
3370,1097,sold,2025-01-06,1801.54,Final sale
3371,1098,listed,2022-10-30,2710.0,Initial stock entry
3372,1098,price_reduced,2023-06-02,2437.58,Seasonal markdown to 2437.58E
3373,1098,rental_eligible,2023-10-30,2710.0,Crossed 12-month threshold -- eligible for rental program
3374,1098,sold,2025-01-01,1971.17,Final sale
3375,1099,listed,2022-01-07,2665.0,Initial stock entry
3376,1099,price_reduced,2022-08-19,2297.93,Seasonal markdown to 2297.93E
3377,1099,rental_eligible,2023-01-07,2665.0,Crossed 12-month threshold -- eligible for rental program
3378,1099,sold,2022-04-12,1626.96,Final sale
3379,1100,listed,2022-08-27,1725.0,Initial stock entry
3380,1100,rental_eligible,2023-08-27,1725.0,Crossed 12-month threshold -- eligible for rental program
3381,1100,sold,2023-02-04,1052.49,Final sale
3382,1101,listed,2023-05-21,1720.0,Initial stock entry
3383,1101,rental_eligible,2024-05-20,1720.0,Crossed 12-month threshold -- eligible for rental program
3384,1101,sold,2024-01-31,1153.95,Final sale
3385,1102,listed,2023-10-09,660.0,Initial stock entry
3386,1102,rental_eligible,2024-10-08,660.0,Crossed 12-month threshold -- eligible for rental program
3387,1102,sold,2023-12-18,384.49,Final sale
3388,1103,listed,2024-01-15,1815.0,Initial stock entry
3389,1103,rental_eligible,2025-01-14,1815.0,Crossed 12-month threshold -- eligible for rental program
3390,1104,listed,2024-06-07,3480.0,Initial stock entry
3391,1104,sold,2025-02-08,2781.14,Final sale
3392,1105,listed,2022-03-06,1740.0,Initial stock entry
3393,1105,rental_eligible,2023-03-06,1740.0,Crossed 12-month threshold -- eligible for rental program
3394,1105,sold,2024-12-29,1237.38,Final sale
3395,1106,listed,2022-03-11,2140.0,Initial stock entry
3396,1106,rental_eligible,2023-03-11,2140.0,Crossed 12-month threshold -- eligible for rental program
3397,1106,sold,2022-10-19,1633.8,Final sale
3398,1107,listed,2022-07-25,2335.0,Initial stock entry
3399,1107,rental_eligible,2023-07-25,2335.0,Crossed 12-month threshold -- eligible for rental program
3400,1107,sold,2022-11-05,1628.26,Final sale
3401,1108,listed,2024-06-09,2100.0,Initial stock entry
3402,1108,sold,2024-11-27,1924.47,Final sale
3403,1109,listed,2023-04-25,3265.0,Initial stock entry
3404,1109,price_reduced,2024-01-05,2303.07,Seasonal markdown to 2303.07E
3405,1109,rental_eligible,2024-04-24,3265.0,Crossed 12-month threshold -- eligible for rental program
3406,1109,sold,2023-11-09,2106.19,Final sale
3407,1110,listed,2023-02-11,1190.0,Initial stock entry
3408,1110,rental_eligible,2024-02-11,1190.0,Crossed 12-month threshold -- eligible for rental program
3409,1111,listed,2022-12-05,1715.0,Initial stock entry
3410,1111,price_reduced,2023-09-28,1304.79,Seasonal markdown to 1304.79E
3411,1111,rental_eligible,2023-12-05,1715.0,Crossed 12-month threshold -- eligible for rental program
3412,1111,sold,2024-02-12,1643.97,Final sale
3413,1112,listed,2022-07-04,870.0,Initial stock entry
3414,1112,rental_eligible,2023-07-04,870.0,Crossed 12-month threshold -- eligible for rental program
3415,1112,sold,2023-06-13,533.35,Final sale
3416,1113,listed,2023-03-12,2465.0,Initial stock entry
3417,1113,rental_eligible,2024-03-11,2465.0,Crossed 12-month threshold -- eligible for rental program
3418,1113,sold,2023-06-03,1477.82,Final sale
3419,1114,listed,2023-11-01,640.0,Initial stock entry
3420,1114,price_reduced,2024-09-01,544.21,Seasonal markdown to 544.21E
3421,1114,rental_eligible,2024-10-31,640.0,Crossed 12-month threshold -- eligible for rental program
3422,1114,sold,2024-06-12,414.84,Final sale
3423,1115,listed,2022-12-31,3120.0,Initial stock entry
3424,1115,rental_eligible,2023-12-31,3120.0,Crossed 12-month threshold -- eligible for rental program
3425,1115,sold,2025-03-08,2216.81,Final sale
3426,1116,listed,2023-03-09,820.0,Initial stock entry
3427,1116,rental_eligible,2024-03-08,820.0,Crossed 12-month threshold -- eligible for rental program
3428,1116,sold,2024-05-02,780.75,Final sale
3429,1117,listed,2024-09-11,2425.0,Initial stock entry
3430,1118,listed,2022-07-27,1340.0,Initial stock entry
3431,1118,rental_eligible,2023-07-27,1340.0,Crossed 12-month threshold -- eligible for rental program
3432,1118,sold,2023-08-25,1088.34,Final sale
3433,1119,listed,2024-04-02,2355.0,Initial stock entry
3434,1119,price_reduced,2024-11-14,1877.39,Seasonal markdown to 1877.39E
3435,1119,rental_eligible,2025-04-02,2355.0,Crossed 12-month threshold -- eligible for rental program
3436,1119,sold,2024-12-12,1693.32,Final sale
3437,1120,listed,2023-11-18,2775.0,Initial stock entry
3438,1120,rental_eligible,2024-11-17,2775.0,Crossed 12-month threshold -- eligible for rental program
3439,1120,sold,2025-02-05,1641.99,Final sale
3440,1121,listed,2023-06-13,3280.0,Initial stock entry
3441,1121,rental_eligible,2024-06-12,3280.0,Crossed 12-month threshold -- eligible for rental program
3442,1121,sold,2023-08-08,2123.31,Final sale
3443,1122,listed,2022-04-13,1720.0,Initial stock entry
3444,1122,rental_eligible,2023-04-13,1720.0,Crossed 12-month threshold -- eligible for rental program
3445,1122,sold,2024-03-05,947.92,Final sale
3446,1123,listed,2024-05-04,1165.0,Initial stock entry
3447,1123,price_reduced,2025-01-24,895.48,Seasonal markdown to 895.48E
3448,1123,sold,2024-09-17,1076.79,Final sale
3449,1124,listed,2022-06-22,1020.0,Initial stock entry
3450,1124,rental_eligible,2023-06-22,1020.0,Crossed 12-month threshold -- eligible for rental program
3451,1124,sold,2023-04-25,918.78,Final sale
3452,1125,listed,2023-05-15,2475.0,Initial stock entry
3453,1125,rental_eligible,2024-05-14,2475.0,Crossed 12-month threshold -- eligible for rental program
3454,1126,listed,2022-07-27,2590.0,Initial stock entry
3455,1126,price_reduced,2023-06-12,2019.85,Seasonal markdown to 2019.85E
3456,1126,rental_eligible,2023-07-27,2590.0,Crossed 12-month threshold -- eligible for rental program
3457,1126,sold,2023-01-17,1634.95,Final sale
3458,1127,listed,2022-06-12,1045.0,Initial stock entry
3459,1127,rental_eligible,2023-06-12,1045.0,Crossed 12-month threshold -- eligible for rental program
3460,1127,sold,2023-03-03,844.04,Final sale
3461,1128,listed,2024-08-26,360.0,Initial stock entry
3462,1128,price_reduced,2025-03-06,269.37,Seasonal markdown to 269.37E
3463,1128,sold,2024-11-23,208.71,Final sale
3464,1129,listed,2023-08-07,795.0,Initial stock entry
3465,1129,rental_eligible,2024-08-06,795.0,Crossed 12-month threshold -- eligible for rental program
3466,1129,sold,2024-06-14,572.47,Final sale
3467,1130,listed,2023-10-14,2805.0,Initial stock entry
3468,1130,rental_eligible,2024-10-13,2805.0,Crossed 12-month threshold -- eligible for rental program
3469,1130,sold,2023-12-25,2014.57,Final sale
3470,1131,listed,2024-08-01,2210.0,Initial stock entry
3471,1131,sold,2025-01-26,2040.4,Final sale
3472,1132,listed,2024-06-29,1340.0,Initial stock entry
3473,1132,price_reduced,2025-01-06,968.67,Seasonal markdown to 968.67E
3474,1132,sold,2025-01-23,1208.35,Final sale
3475,1133,listed,2022-06-10,3010.0,Initial stock entry
3476,1133,rental_eligible,2023-06-10,3010.0,Crossed 12-month threshold -- eligible for rental program
3477,1133,sold,2023-12-21,2287.45,Final sale
3478,1134,listed,2024-08-15,1240.0,Initial stock entry
3479,1135,listed,2023-04-26,1820.0,Initial stock entry
3480,1135,price_reduced,2023-11-26,1592.44,Seasonal markdown to 1592.44E
3481,1135,rental_eligible,2024-04-25,1820.0,Crossed 12-month threshold -- eligible for rental program
3482,1135,sold,2023-06-03,1238.11,Final sale
3483,1136,listed,2023-01-01,2080.0,Initial stock entry
3484,1136,rental_eligible,2024-01-01,2080.0,Crossed 12-month threshold -- eligible for rental program
3485,1136,sold,2023-11-19,1372.25,Final sale
3486,1137,listed,2022-08-05,2740.0,Initial stock entry
3487,1137,rental_eligible,2023-08-05,2740.0,Crossed 12-month threshold -- eligible for rental program
3488,1137,sold,2023-11-23,2030.93,Final sale
3489,1138,listed,2024-07-09,1145.0,Initial stock entry
3490,1138,sold,2024-08-21,989.58,Final sale
3491,1139,listed,2024-05-06,2355.0,Initial stock entry
3492,1139,sold,2025-02-17,1349.93,Final sale
3493,1140,listed,2022-02-16,1550.0,Initial stock entry
3494,1140,price_reduced,2023-02-09,1251.13,Seasonal markdown to 1251.13E
3495,1140,rental_eligible,2023-02-16,1550.0,Crossed 12-month threshold -- eligible for rental program
3496,1140,sold,2023-07-29,912.33,Final sale
3497,1141,listed,2024-03-08,3115.0,Initial stock entry
3498,1141,price_reduced,2024-09-25,2382.71,Seasonal markdown to 2382.71E
3499,1141,rental_eligible,2025-03-08,3115.0,Crossed 12-month threshold -- eligible for rental program
3500,1141,sold,2024-05-10,2063.93,Final sale
3501,1142,listed,2023-10-23,3240.0,Initial stock entry
3502,1142,rental_eligible,2024-10-22,3240.0,Crossed 12-month threshold -- eligible for rental program
3503,1143,listed,2024-08-02,2830.0,Initial stock entry
3504,1143,sold,2024-10-14,2360.47,Final sale
3505,1144,listed,2024-04-12,305.0,Initial stock entry
3506,1144,sold,2024-05-19,234.44,Final sale
3507,1145,listed,2022-02-18,1960.0,Initial stock entry
3508,1145,rental_eligible,2023-02-18,1960.0,Crossed 12-month threshold -- eligible for rental program
3509,1145,sold,2024-10-09,1163.83,Final sale
3510,1146,listed,2022-09-12,1650.0,Initial stock entry
3511,1146,rental_eligible,2023-09-12,1650.0,Crossed 12-month threshold -- eligible for rental program
3512,1146,sold,2023-12-01,1375.91,Final sale
3513,1147,listed,2024-09-15,1000.0,Initial stock entry
3514,1147,sold,2025-01-04,740.46,Final sale
3515,1148,listed,2023-11-09,2475.0,Initial stock entry
3516,1148,price_reduced,2024-08-31,2147.78,Seasonal markdown to 2147.78E
3517,1148,rental_eligible,2024-11-08,2475.0,Crossed 12-month threshold -- eligible for rental program
3518,1148,sold,2024-07-04,2076.63,Final sale
3519,1149,listed,2024-01-30,930.0,Initial stock entry
3520,1149,rental_eligible,2025-01-29,930.0,Crossed 12-month threshold -- eligible for rental program
3521,1149,rented_out,2025-01-30,930.0,Assigned to rental program
3522,1150,listed,2022-10-28,2495.0,Initial stock entry
3523,1150,price_reduced,2023-08-13,2156.66,Seasonal markdown to 2156.66E
3524,1150,rental_eligible,2023-10-28,2495.0,Crossed 12-month threshold -- eligible for rental program
3525,1150,sold,2024-09-29,1594.47,Final sale
3526,1151,listed,2024-01-16,240.0,Initial stock entry
3527,1151,rental_eligible,2025-01-15,240.0,Crossed 12-month threshold -- eligible for rental program
3528,1151,sold,2025-02-18,139.79,Final sale
3529,1152,listed,2024-02-06,1235.0,Initial stock entry
3530,1152,rental_eligible,2025-02-05,1235.0,Crossed 12-month threshold -- eligible for rental program
3531,1152,sold,2024-06-06,1072.01,Final sale
3532,1153,listed,2023-04-06,415.0,Initial stock entry
3533,1153,price_reduced,2024-01-14,293.26,Seasonal markdown to 293.26E
3534,1153,rental_eligible,2024-04-05,415.0,Crossed 12-month threshold -- eligible for rental program
3535,1153,sold,2023-11-11,264.71,Final sale
3536,1154,listed,2022-01-25,3210.0,Initial stock entry
3537,1154,price_reduced,2022-11-29,2524.18,Seasonal markdown to 2524.18E
3538,1154,rental_eligible,2023-01-25,3210.0,Crossed 12-month threshold -- eligible for rental program
3539,1154,sold,2024-01-11,3176.5,Final sale
3540,1155,listed,2022-06-12,2025.0,Initial stock entry
3541,1155,rental_eligible,2023-06-12,2025.0,Crossed 12-month threshold -- eligible for rental program
3542,1155,sold,2023-06-20,1942.95,Final sale
3543,1156,listed,2022-03-24,1705.0,Initial stock entry
3544,1156,price_reduced,2022-12-12,1505.69,Seasonal markdown to 1505.69E
