rental_id,product_id,customer_id,pricing_rule_id,rental_start_date,rental_end_date,expected_return_date,actual_return_date,rental_duration_days,base_rental_revenue,late_fee,insurance_fee,total_rental_revenue,operational_cost,net_rental_revenue,is_no_return,is_damaged_beyond_repair,is_late
403,165,400,5,2024-04-04,2024-07-03,2024-07-03,,90,535.5,0.0,10.17,545.67,55.41,490.26,1,0,0
404,165,323,3,2024-07-20,2024-08-10,2024-08-10,2024-08-10,21,107.52,0.0,1.51,109.03,18.35,90.68,0,0,0
405,171,1731,13,2024-03-06,2024-05-01,2024-05-01,2024-05-01,56,12.91,0.0,0.21,13.12,1.54,11.58,0,0,0
406,171,1241,12,2024-05-07,2024-05-28,2024-05-28,2024-05-29,21,4.22,0.0,0.07,4.29,0.46,3.83,0,0,0
407,171,1596,5,2024-06-05,2024-07-17,2024-07-17,2024-07-17,42,263.01,0.0,5.0,268.01,42.65,225.36,0,0,0
408,171,356,5,2024-07-20,2024-10-12,2024-10-12,2024-10-12,84,499.8,0.0,9.5,509.3,68.56,440.74,0,0,0
409,173,1865,5,2024-08-03,2024-09-28,2024-09-28,2024-09-27,56,333.2,0.0,6.33,339.53,57.27,282.26,0,0,0
410,173,1592,5,2024-09-30,2024-11-25,2024-11-25,2024-11-27,56,348.62,0.0,6.62,355.24,55.88,299.36,0,0,0
411,173,594,14,2024-12-17,2025-03-17,2025-03-17,2025-03-17,90,34.98,0.0,1.05,36.03,4.86,31.17,0,0,0
412,175,1426,6,2023-08-26,2023-10-07,2023-10-07,2023-10-07,42,278.88,0.0,3.07,281.95,49.13,232.82,0,0,0
413,175,1831,5,2023-10-17,2024-01-09,2024-01-09,2024-01-09,84,499.8,0.0,9.5,509.3,71.08,438.22,0,0,0
414,175,1531,3,2024-01-13,2024-02-03,2024-02-03,2024-02-04,21,107.52,0.0,1.51,109.03,14.38,94.65,0,0,0
415,175,540,5,2024-02-12,2024-05-06,2024-05-06,2024-05-06,84,499.8,0.0,9.5,509.3,83.44,425.86,0,0,0
416,175,595,13,2024-05-11,2024-08-03,2024-08-03,2024-08-03,84,76.76,0.0,1.23,77.99,9.17,68.82,0,0,0
417,177,152,13,2024-04-09,2024-05-21,2024-05-21,2024-05-21,42,27.5,0.0,0.44,27.94,3.94,24.0,0,0,0
418,177,1206,3,2024-05-29,2024-06-19,2024-06-19,2024-06-19,21,115.21,0.0,1.61,116.82,11.68,105.14,0,0,0
419,177,1300,6,2024-07-08,2024-09-02,2024-09-03,2024-09-03,56,371.84,5.09,4.09,381.02,46.67,334.35,0,0,1
420,177,1896,3,2024-09-09,2024-10-07,2024-10-07,2024-10-07,28,154.22,0.0,2.16,156.38,23.47,132.91,0,0,0
421,178,1776,12,2023-05-09,2023-06-06,2023-06-06,2023-06-06,28,5.54,0.0,0.09,5.63,0.91,4.72,0,0,0
422,178,1714,4,2023-06-13,2023-07-11,2023-07-11,2023-07-11,28,183.07,0.0,2.93,186.0,23.14,162.86,0,0,0
423,178,1947,4,2023-08-03,2023-08-31,2023-08-31,2023-08-31,28,170.8,0.0,2.73,173.53,29.69,143.84,0,0,0
424,180,272,13,2024-09-03,2024-11-26,2024-11-26,2024-11-26,84,70.2,0.0,1.12,71.32,7.95,63.37,0,0,0
425,180,307,6,2024-12-04,2025-01-15,2025-01-15,2025-01-15,42,300.51,0.0,3.31,303.82,30.77,273.05,0,0,0
426,183,1610,4,2022-09-22,2022-10-20,2022-10-20,2022-10-19,28,181.1,0.0,2.9,184.0,27.83,156.17,0,0,0
427,183,1676,14,2022-10-29,2022-12-10,2022-12-12,2022-12-12,42,6.36,13.62,0.19,20.17,0.99,19.18,0,0,1
428,183,1137,12,2022-12-22,2023-01-19,2023-01-19,2023-01-19,28,4.29,0.0,0.07,4.36,0.65,3.71,0,0,0
429,183,398,3,2023-01-29,2023-02-26,2023-02-26,2023-02-26,28,143.36,0.0,2.01,145.37,14.56,130.81,0,0,0
430,184,1046,13,2023-03-03,2023-04-14,2023-04-14,2023-04-14,42,17.95,0.0,0.29,18.24,2.4,15.84,0,0,0
431,184,1236,5,2023-04-24,2023-06-19,2023-06-19,2023-06-20,56,333.2,0.0,6.33,339.53,40.69,298.84,0,0,0
432,184,1833,12,2023-06-29,2023-07-27,2023-07-27,2023-07-26,28,10.89,0.0,0.19,11.08,1.24,9.84,0,0,0
433,184,1669,3,2023-07-29,2023-08-26,2023-08-26,2023-08-26,28,143.36,0.0,2.01,145.37,18.59,126.78,0,0,0
434,186,1250,4,2024-06-13,2024-07-04,2024-07-04,2024-07-04,21,133.18,0.0,2.13,135.31,16.63,118.68,0,0,0
435,186,140,4,2024-07-12,2024-08-09,2024-08-09,2024-08-09,28,170.8,0.0,2.73,173.53,22.44,151.09,0,0,0
436,186,383,6,2024-08-18,2024-09-29,2024-09-29,2024-09-29,42,278.88,0.0,3.07,281.95,34.07,247.88,0,0,0
437,191,1722,14,2024-11-24,2025-02-22,2025-02-22,2025-02-22,90,30.32,0.0,0.91,31.23,3.37,27.86,0,0,0
438,192,399,6,2024-09-16,2024-10-28,2024-10-28,2024-10-28,42,292.42,0.0,3.22,295.64,36.47,259.17,0,0,0
439,192,1250,13,2024-10-31,2024-12-12,2024-12-12,2024-12-12,42,39.29,0.0,0.63,39.92,4.18,35.74,0,0,0
440,192,135,13,2024-12-15,2025-02-09,2025-02-09,2025-02-09,56,54.47,0.0,0.87,55.34,8.86,46.48,0,0,0
441,193,1428,5,2021-10-14,2022-01-12,2022-01-12,2022-01-12,90,535.5,0.0,10.17,545.67,72.18,473.49,0,0,0
442,193,264,6,2022-01-20,2022-03-03,2022-03-03,2022-03-03,42,278.88,0.0,3.07,281.95,32.04,249.91,0,0,0
443,193,1258,12,2022-03-10,2022-04-07,2022-04-07,2022-04-07,28,22.38,0.0,0.38,22.76,3.73,19.03,0,0,0
444,193,832,3,2022-04-13,2022-05-11,2022-05-11,2022-05-11,28,143.36,0.0,2.01,145.37,23.64,121.73,0,0,0
445,193,95,4,2022-05-19,2022-06-16,2022-06-16,2022-06-16,28,182.63,0.0,2.92,185.55,27.43,158.12,0,0,0
446,194,887,6,2024-10-20,2025-01-12,2025-01-15,2025-01-15,84,557.76,15.27,6.14,579.17,72.74,506.43,0,0,1
447,195,1808,14,2023-03-10,2023-05-05,2023-05-05,2023-05-05,56,7.15,0.0,0.21,7.36,1.22,6.14,0,0,0
448,195,1997,5,2023-05-15,2023-06-26,2023-06-26,2023-06-26,42,257.16,0.0,4.89,262.05,28.92,233.13,0,0,0
449,195,124,14,2023-06-29,2023-08-10,2023-08-10,2023-08-10,42,5.72,0.0,0.17,5.89,1.0,4.89,0,0,0
450,195,1309,6,2023-08-13,2023-10-08,2023-10-08,2023-10-10,56,371.84,0.0,4.09,375.93,48.52,327.41,0,0,0
451,195,798,6,2023-10-13,2024-01-11,2024-01-11,2024-01-11,90,597.6,0.0,6.57,604.17,86.17,518.0,0,0,0
452,196,593,4,2024-09-19,2024-10-17,2024-10-17,2024-10-17,28,185.06,0.0,2.96,188.02,29.92,158.1,0,0,0
453,196,1365,11,2024-10-25,2024-11-22,2024-11-22,2024-11-22,28,19.15,0.0,0.42,19.57,2.03,17.54,0,0,0
454,196,1696,14,2024-11-28,2025-02-20,2025-02-20,2025-02-20,84,38.02,0.0,1.14,39.16,4.18,34.98,0,0,0
455,199,564,14,2024-11-15,2025-01-10,2025-01-10,2025-01-11,56,33.01,0.0,0.99,34.0,4.85,29.15,0,0,0
456,203,1213,6,2022-04-19,2022-07-12,2022-07-12,2022-07-12,84,557.76,0.0,6.14,563.9,73.88,490.02,0,0,0
457,203,1106,11,2022-07-17,2022-08-14,2022-08-14,2022-08-14,28,41.93,0.0,0.92,42.85,5.49,37.36,0,0,0
458,203,990,13,2022-08-17,2022-10-12,2022-10-12,2022-10-12,56,58.45,0.0,0.94,59.39,8.29,51.1,0,0,0
459,203,783,6,2022-10-23,2022-12-04,2022-12-04,2022-12-04,42,278.88,0.0,3.07,281.95,35.41,246.54,0,0,0
460,203,1408,3,2022-12-14,2023-01-11,2023-01-11,2023-01-11,28,148.09,0.0,2.07,150.16,25.84,124.32,0,0,0
461,204,1932,11,2022-07-27,2022-08-24,2022-08-24,2022-08-24,28,21.55,0.0,0.47,22.02,2.58,19.44,0,0,0
462,204,1234,11,2022-08-27,2022-09-24,2022-09-24,2022-09-24,28,21.55,0.0,0.47,22.02,3.05,18.97,0,0,0
463,204,967,13,2022-10-01,2022-11-26,2022-11-27,2022-11-27,56,30.04,6.97,0.48,37.49,4.53,32.96,0,0,1
464,205,23,12,2024-11-30,2024-12-28,2024-12-28,2024-12-27,28,10.92,0.0,0.19,11.11,1.11,10.0,0,0,0
465,206,1587,6,2023-09-13,2023-11-08,2023-11-08,2023-11-09,56,388.99,0.0,4.28,393.27,56.48,336.79,0,0,0
466,206,1601,5,2023-12-01,2024-01-12,2024-01-13,2024-01-13,42,268.54,3.75,5.1,277.39,42.54,234.85,0,0,1
467,207,338,4,2023-03-15,2023-04-12,2023-04-12,2023-04-12,28,170.8,0.0,2.73,173.53,17.46,156.07,0,0,0
468,207,253,11,2023-04-19,2023-05-10,2023-05-10,,21,12.61,0.0,0.28,12.89,1.63,11.26,1,0,0
469,207,375,12,2023-05-14,2023-06-11,2023-06-11,2023-06-11,28,10.18,0.0,0.17,10.35,1.79,8.56,0,0,0
470,207,1166,13,2023-06-14,2023-09-06,2023-09-06,2023-09-06,84,36.81,0.0,0.59,37.4,6.25,31.15,0,0,0
471,208,1434,5,2022-09-26,2022-11-07,2022-11-07,2022-11-07,42,262.69,0.0,4.99,267.68,42.86,224.82,0,0,0
472,208,1175,3,2022-11-18,2022-12-09,2022-12-09,2022-12-09,21,118.12,0.0,1.65,119.77,12.36,107.41,0,0,0
473,208,1111,3,2022-12-27,2023-01-24,2023-01-24,2023-01-24,28,149.5,0.0,2.09,151.59,20.46,131.13,0,0,0
474,208,1655,3,2023-01-30,2023-02-20,2023-02-20,2023-02-20,21,107.52,0.0,1.51,109.03,18.72,90.31,0,0,0
475,209,869,4,2023-03-13,2023-04-10,2023-04-11,2023-04-11,28,170.8,5.15,2.73,178.68,27.42,151.26,0,0,1
476,209,776,5,2023-04-16,2023-06-11,2023-06-11,2023-06-11,56,333.2,0.0,6.33,339.53,50.87,288.66,0,0,0
477,211,1805,14,2023-09-09,2023-10-21,2023-10-21,2023-10-21,42,24.2,0.0,0.73,24.93,3.82,21.11,0,0,0
478,211,1923,5,2023-10-27,2023-12-22,2023-12-22,2023-12-22,56,333.2,0.0,6.33,339.53,56.68,282.85,0,0,0
479,211,1951,14,2024-01-04,2024-02-29,2024-02-29,2024-02-29,56,30.22,0.0,0.91,31.13,4.8,26.33,0,0,0
480,211,1498,13,2024-03-03,2024-04-28,2024-04-28,2024-04-28,56,33.91,0.0,0.54,34.45,3.96,30.49,0,0,0
481,212,734,13,2024-04-14,2024-06-09,2024-06-09,2024-06-09,56,19.49,0.0,0.31,19.8,2.46,17.34,0,0,0
482,212,813,4,2024-06-13,2024-07-11,2024-07-15,2024-07-15,28,178.1,20.6,2.85,201.55,18.27,183.28,0,0,1
483,212,377,4,2024-07-20,2024-08-17,2024-08-17,2024-08-19,28,170.8,0.0,2.73,173.53,30.45,143.08,0,0,0
484,212,168,5,2024-08-30,2024-10-25,2024-10-25,2024-10-25,56,333.2,0.0,6.33,339.53,59.65,279.88,0,0,0
485,213,1931,13,2024-03-12,2024-05-07,2024-05-11,2024-05-11,56,19.47,27.88,0.31,47.66,3.25,44.41,0,0,1
486,213,1979,11,2024-05-16,2024-06-13,2024-06-13,2024-06-12,28,15.19,0.0,0.33,15.52,2.49,13.03,0,0,0
487,213,351,14,2024-06-17,2024-08-12,2024-08-12,2024-08-12,56,18.5,0.0,0.55,19.05,2.53,16.52,0,0,0
488,214,1016,6,2024-08-15,2024-10-10,2024-10-10,2024-10-10,56,371.84,0.0,4.09,375.93,54.84,321.09,0,0,0
489,214,284,4,2024-10-17,2024-11-14,2024-11-14,2024-11-14,28,170.8,0.0,2.73,173.53,30.36,143.17,0,0,0
490,214,823,4,2024-11-23,2024-12-21,2024-12-21,2024-12-21,28,182.2,0.0,2.92,185.12,20.12,165.0,0,0,0
491,214,1188,13,2024-12-26,2025-02-06,2025-02-06,2025-02-06,42,35.62,0.0,0.57,36.19,4.68,31.51,0,0,0
492,215,724,3,2024-01-26,2024-02-23,2024-02-23,2024-02-23,28,143.36,0.0,2.01,145.37,17.37,128.0,0,0,0
493,215,509,14,2024-02-29,2024-05-23,2024-05-23,2024-05-23,84,17.32,0.0,0.52,17.84,2.48,15.36,0,0,0
494,215,1255,14,2024-06-14,2024-07-26,2024-07-26,2024-07-26,42,8.9,0.0,0.27,9.17,1.25,7.92,0,0,0
495,218,1135,12,2024-05-16,2024-05-30,2024-05-30,2024-05-29,14,6.12,0.0,0.1,6.22,0.89,5.33,0,0,0
496,218,577,11,2024-06-02,2024-06-16,2024-06-16,2024-06-16,14,10.26,0.0,0.23,10.49,1.41,9.08,0,0,0
497,219,440,11,2023-04-09,2023-04-23,2023-04-23,2023-04-23,14,14.38,0.0,0.32,14.7,2.1,12.6,0,0,0
498,219,1488,12,2023-05-03,2023-05-17,2023-05-17,2023-05-17,14,8.84,0.0,0.15,8.99,1.55,7.44,0,0,0
499,222,934,3,2022-05-09,2022-05-23,2022-05-23,2022-05-23,14,76.23,0.0,1.07,77.3,13.1,64.2,0,0,0
500,222,919,3,2022-05-30,2022-06-20,2022-06-22,2022-06-22,21,117.8,13.98,1.65,133.43,18.95,114.48,0,0,1
501,222,480,12,2022-06-27,2022-07-11,2022-07-11,2022-07-11,14,11.06,0.0,0.19,11.25,1.77,9.48,0,0,0
502,224,1247,12,2024-06-05,2024-07-03,2024-07-03,2024-07-03,28,3.5,0.0,0.06,3.56,0.5,3.06,0,0,0
503,224,454,3,2024-07-09,2024-07-16,2024-07-16,2024-07-16,7,35.84,0.0,0.5,36.34,5.77,30.57,0,0,0
504,224,1225,3,2024-07-27,2024-08-10,2024-08-10,2024-08-10,14,71.68,0.0,1.0,72.68,12.75,59.93,0,0,0
505,225,1492,3,2021-06-22,2021-07-06,2021-07-06,2021-07-06,14,78.81,0.0,1.1,79.91,9.56,70.35,0,0,0
506,225,852,11,2021-07-10,2021-07-31,2021-07-31,2021-07-31,21,19.89,0.0,0.44,20.33,3.08,17.25,0,0,0
507,226,1944,4,2024-09-09,2024-09-30,2024-09-30,,21,134.37,0.0,2.15,136.52,21.82,114.7,1,1,0
508,226,1477,11,2024-10-06,2024-10-20,2024-10-20,2024-10-20,14,21.23,0.0,0.47,21.7,3.04,18.66,0,0,0
509,227,996,12,2023-01-16,2023-02-06,2023-02-06,2023-02-06,21,5.31,0.0,0.09,5.4,0.8,4.6,0,0,0
510,227,779,4,2023-02-10,2023-03-03,2023-03-05,2023-03-05,21,128.1,10.3,2.05,140.45,18.6,121.85,0,0,1
511,229,1555,4,2022-08-22,2022-08-29,2022-08-29,2022-08-29,7,42.7,0.0,0.68,43.38,5.98,37.4,0,0,0
512,229,1879,12,2022-09-04,2022-09-18,2022-09-18,2022-09-18,14,3.02,0.0,0.05,3.07,0.33,2.74,0,0,0
513,229,178,3,2022-09-23,2022-09-30,2022-09-30,2022-09-30,7,39.41,0.0,0.55,39.96,4.39,35.57,0,0,0
514,229,431,3,2022-10-08,2022-10-22,2022-10-22,2022-10-22,14,71.68,0.0,1.0,72.68,8.77,63.91,0,0,0
515,230,581,11,2023-01-07,2023-01-28,2023-01-28,2023-01-28,21,7.68,0.0,0.17,7.85,1.09,6.76,0,0,0
516,230,924,4,2023-02-06,2023-03-06,2023-03-09,2023-03-09,28,170.8,15.45,2.73,188.98,25.0,163.98,0,0,1
517,230,1138,3,2023-03-12,2023-04-09,2023-04-09,2023-04-10,28,143.36,0.0,2.01,145.37,20.62,124.75,0,0,0
518,232,1767,4,2024-08-29,2024-09-12,2024-09-12,2024-09-12,14,85.4,0.0,1.37,86.77,13.18,73.59,0,0,0
519,232,907,3,2024-09-18,2024-10-09,2024-10-09,2024-10-09,21,113.45,0.0,1.59,115.04,15.12,99.92,0,0,0
520,232,1283,4,2024-10-18,2024-11-01,2024-11-01,2024-11-02,14,85.4,0.0,1.37,86.77,9.71,77.06,0,0,0
521,233,75,3,2023-06-01,2023-06-08,2023-06-08,2023-06-08,7,37.84,0.0,0.53,38.37,6.2,32.17,0,0,0
522,233,229,12,2023-06-11,2023-06-25,2023-06-25,2023-06-25,14,3.73,0.0,0.06,3.79,0.38,3.41,0,0,0
523,234,1751,12,2024-04-29,2024-05-20,2024-05-20,2024-05-20,21,5.72,0.0,0.1,5.82,0.89,4.93,0,0,0
524,234,425,12,2024-05-25,2024-06-01,2024-06-01,2024-06-01,7,2.07,0.0,0.04,2.11,0.31,1.8,0,0,0
525,235,85,3,2023-07-05,2023-07-19,2023-07-19,2023-07-19,14,71.68,0.0,1.0,72.68,12.36,60.32,0,0,0
526,235,1977,11,2023-08-10,2023-08-17,2023-08-17,2023-08-17,7,7.81,0.0,0.17,7.98,1.13,6.85,0,0,0
527,236,1436,11,2024-08-02,2024-08-23,2024-08-23,2024-08-23,21,9.1,0.0,0.2,9.3,1.62,7.68,0,0,0
528,236,1830,4,2024-08-31,2024-09-07,2024-09-07,2024-09-07,7,42.7,0.0,0.68,43.38,7.66,35.72,0,0,0
529,237,864,11,2024-10-16,2024-10-30,2024-10-30,2024-10-30,14,11.23,0.0,0.25,11.48,1.3,10.18,0,0,0
530,237,1063,4,2024-11-10,2024-11-17,2024-11-17,2024-11-17,7,46.48,0.0,0.74,47.22,4.83,42.39,0,0,0
531,237,521,11,2024-11-22,2024-12-06,2024-12-06,2024-12-07,14,11.59,0.0,0.25,11.84,1.52,10.32,0,0,0
532,238,920,4,2024-02-02,2024-02-16,2024-02-16,2024-02-16,14,85.4,0.0,1.37,86.77,13.59,73.18,0,0,0
533,238,1083,12,2024-03-03,2024-03-24,2024-03-24,2024-03-25,21,9.02,0.0,0.15,9.17,1.57,7.6,0,0,0
534,238,751,12,2024-04-01,2024-04-22,2024-04-22,2024-04-22,21,9.02,0.0,0.15,9.17,1.51,7.66,0,0,0
535,239,1363,3,2024-05-24,2024-06-07,2024-06-07,2024-06-07,14,73.83,0.0,1.03,74.86,7.5,67.36,0,0,0
536,239,1927,12,2024-06-11,2024-07-02,2024-07-02,2024-07-02,21,3.33,0.0,0.06,3.39,0.44,2.95,0,0,0
537,240,1259,11,2024-11-23,2024-12-14,2024-12-14,2024-12-14,21,13.47,0.0,0.3,13.77,1.88,11.89,0,0,0
538,240,1523,3,2024-12-25,2025-01-08,2025-01-08,2025-01-08,14,78.54,0.0,1.1,79.64,10.47,69.17,0,0,0
539,241,1593,12,2024-10-16,2024-10-30,2024-10-30,2024-10-30,14,1.69,0.0,0.03,1.72,0.18,1.54,0,0,0
540,241,1085,11,2024-11-07,2024-11-21,2024-11-21,2024-11-21,14,3.01,0.0,0.07,3.08,0.53,2.55,0,0,0
541,242,1242,4,2024-11-28,2024-12-12,2024-12-12,2024-12-12,14,90.06,0.0,1.44,91.5,16.17,75.33,0,0,0
542,242,577,4,2024-12-17,2024-12-31,2024-12-31,2024-12-31,14,92.95,0.0,1.49,94.44,12.36,82.08,0,0,0
543,243,1145,4,2024-09-23,2024-09-30,2024-09-30,2024-09-30,7,44.23,0.0,0.71,44.94,7.06,37.88,0,0,0
544,243,1783,11,2024-10-03,2024-10-17,2024-10-17,2024-10-18,14,14.64,0.0,0.32,14.96,2.03,12.93,0,0,0
545,243,1882,12,2024-10-22,2024-11-19,2024-11-21,2024-11-21,28,17.3,6.36,0.29,23.95,2.41,21.54,0,0,1
546,244,25,12,2022-11-28,2022-12-12,2022-12-13,2022-12-12,14,5.86,3.18,0.1,9.14,0.79,8.35,0,0,1
547,244,1734,3,2023-01-04,2023-01-11,2023-01-12,2023-01-12,7,35.84,6.99,0.5,43.33,4.67,38.66,0,0,1
548,244,1953,3,2023-01-17,2023-02-07,2023-02-10,2023-02-09,21,107.52,20.97,1.51,130.0,18.6,111.4,0,0,1
549,245,834,12,2023-09-01,2023-09-29,2023-09-29,2023-09-29,28,9.72,0.0,0.17,9.89,1.38,8.51,0,0,0
550,245,1632,12,2023-10-05,2023-10-19,2023-10-19,2023-10-19,14,4.67,0.0,0.08,4.75,0.84,3.91,0,0,0
551,245,1837,11,2023-10-29,2023-11-05,2023-11-05,2023-11-05,7,3.95,0.0,0.09,4.04,0.58,3.46,0,0,0
552,246,1858,3,2024-08-18,2024-08-25,2024-08-28,2024-08-28,7,35.84,20.97,0.5,57.31,6.1,51.21,0,0,1
553,246,1033,11,2024-09-07,2024-09-14,2024-09-14,2024-09-14,7,3.7,0.0,0.08,3.78,0.53,3.25,0,0,0
554,247,1324,4,2024-01-23,2024-02-06,2024-02-06,2024-02-08,14,85.4,0.0,1.37,86.77,9.76,77.01,0,0,0
555,247,1856,11,2024-02-13,2024-02-27,2024-02-27,2024-02-26,14,6.19,0.0,0.14,6.33,0.9,5.43,0,0,0
556,247,1093,12,2024-03-08,2024-03-22,2024-03-22,2024-03-22,14,3.66,0.0,0.06,3.72,0.48,3.24,0,0,0
557,248,1529,4,2023-07-13,2023-07-20,2023-07-20,2023-07-20,7,42.7,0.0,0.68,43.38,5.71,37.67,0,0,0
558,248,1894,3,2023-07-26,2023-08-02,2023-08-02,2023-08-02,7,35.84,0.0,0.5,36.34,5.89,30.45,0,0,0
559,248,501,3,2023-08-06,2023-08-27,2023-08-27,2023-08-26,21,107.52,0.0,1.51,109.03,12.03,97.0,0,0,0
560,252,990,3,2024-08-16,2024-09-06,2024-09-06,2024-09-07,21,107.52,0.0,1.51,109.03,11.56,97.47,0,0,0
561,252,1889,3,2024-09-11,2024-09-18,2024-09-18,2024-09-18,7,37.12,0.0,0.52,37.64,4.72,32.92,0,0,0
562,252,571,3,2024-09-27,2024-10-11,2024-10-11,2024-10-11,14,73.25,0.0,1.03,74.28,11.42,62.86,0,0,0
563,252,1440,3,2024-10-17,2024-10-31,2024-10-31,2024-11-02,14,71.68,0.0,1.0,72.68,11.37,61.31,0,0,0
564,253,1628,3,2023-12-28,2024-01-11,2024-01-11,2024-01-11,14,75.9,0.0,1.06,76.96,11.61,65.35,0,0,0
565,253,1197,12,2024-01-18,2024-02-08,2024-02-08,2024-02-08,21,7.14,0.0,0.12,7.26,1.06,6.2,0,0,0
566,253,1608,3,2024-02-18,2024-03-03,2024-03-03,2024-03-03,14,71.68,0.0,1.0,72.68,10.1,62.58,0,0,0
567,253,309,3,2024-03-10,2024-04-07,2024-04-07,2024-04-09,28,143.36,0.0,2.01,145.37,21.09,124.28,0,0,0
568,254,1130,3,2023-12-13,2023-12-27,2023-12-27,2023-12-27,14,76.77,0.0,1.07,77.84,8.66,69.18,0,1,0
569,254,368,4,2024-01-03,2024-01-10,2024-01-14,2024-01-14,7,42.7,20.6,0.68,63.98,5.68,58.3,0,0,1
570,255,324,11,2024-05-26,2024-06-02,2024-06-02,2024-06-04,7,5.01,0.0,0.11,5.12,0.87,4.25,0,0,0
571,255,371,12,2024-06-10,2024-06-17,2024-06-17,2024-06-17,7,3.05,0.0,0.05,3.1,0.54,2.56,0,0,0
572,255,1820,3,2024-06-28,2024-07-19,2024-07-19,2024-07-18,21,110.54,0.0,1.55,112.09,18.02,94.07,0,0,0
573,257,1828,3,2021-08-26,2021-09-09,2021-09-09,2021-09-10,14,71.68,0.0,1.0,72.68,8.68,64.0,0,0,0
574,257,199,4,2021-09-21,2021-10-12,2021-10-12,2021-10-12,21,140.91,0.0,2.25,143.16,16.63,126.53,0,0,0
575,259,868,12,2024-10-01,2024-10-08,2024-10-08,2024-10-08,7,2.76,0.0,0.05,2.81,0.44,2.37,0,0,0
576,259,948,4,2024-10-16,2024-10-30,2024-10-30,2024-10-30,14,85.4,0.0,1.37,86.77,12.57,74.2,0,0,0
577,259,960,11,2024-11-10,2024-11-24,2024-11-24,2024-11-24,14,9.57,0.0,0.21,9.78,1.35,8.43,0,0,0
578,260,400,3,2024-09-15,2024-09-22,2024-09-22,2024-09-22,7,39.27,0.0,0.55,39.82,6.03,33.79,0,0,0
579,263,1829,4,2022-01-28,2022-02-04,2022-02-07,2022-02-07,7,42.7,15.45,0.68,58.83,6.92,51.91,0,0,1
580,263,276,12,2022-02-18,2022-03-04,2022-03-04,2022-03-04,14,7.78,0.0,0.13,7.91,0.89,7.02,0,0,0
581,263,521,12,2022-03-12,2022-04-02,2022-04-02,2022-04-03,21,11.67,0.0,0.2,11.87,1.66,10.21,0,0,0
582,263,792,11,2022-04-10,2022-04-24,2022-04-25,2022-04-26,14,13.16,7.64,0.29,21.09,2.06,19.03,0,0,1
583,264,1514,12,2024-08-08,2024-08-22,2024-08-22,2024-08-22,14,5.23,0.0,0.09,5.32,0.57,4.75,0,0,0
584,264,1032,3,2024-08-31,2024-09-21,2024-09-21,2024-09-21,21,107.52,0.0,1.51,109.03,17.88,91.15,0,0,0
585,264,1400,4,2024-09-30,2024-10-14,2024-10-14,2024-10-14,14,89.27,0.0,1.43,90.7,11.77,78.93,0,0,0
586,265,1917,4,2023-10-10,2023-10-24,2023-10-24,2023-10-24,14,85.4,0.0,1.37,86.77,13.75,73.02,0,0,0
587,265,134,4,2023-11-04,2023-11-25,2023-11-25,2023-11-25,21,131.4,0.0,2.1,133.5,16.57,116.93,0,0,0
588,265,260,11,2023-12-03,2023-12-10,2023-12-10,2023-12-12,7,4.48,0.0,0.1,4.58,0.58,4.0,0,0,0
589,265,1545,3,2024-01-03,2024-01-17,2024-01-17,2024-01-17,14,71.68,0.0,1.0,72.68,9.12,63.56,0,0,0
590,266,449,11,2023-04-24,2023-05-22,2023-05-22,2023-05-22,28,12.12,0.0,0.27,12.39,2.15,10.24,0,0,0
591,266,148,12,2023-05-28,2023-06-18,2023-06-18,2023-06-18,21,5.76,0.0,0.1,5.86,0.64,5.22,0,0,0
592,266,1018,3,2023-06-29,2023-07-06,2023-07-06,2023-07-06,7,38.77,0.0,0.54,39.31,3.97,35.34,0,0,0
593,266,1149,11,2023-07-16,2023-08-06,2023-08-06,2023-08-06,21,9.09,0.0,0.2,9.29,1.51,7.78,0,0,0
594,267,1872,12,2023-08-27,2023-09-17,2023-09-17,2023-09-17,21,5.55,0.0,0.09,5.64,0.86,4.78,0,0,0
595,267,1304,11,2023-09-26,2023-10-24,2023-10-24,2023-10-24,28,13.21,0.0,0.29,13.5,2.37,11.13,0,0,0
596,267,1885,11,2023-11-01,2023-11-15,2023-11-15,2023-11-15,14,6.71,0.0,0.15,6.86,1.21,5.65,0,0,0
597,272,444,11,2024-03-19,2024-04-02,2024-04-02,2024-04-02,14,6.88,0.0,0.15,7.03,0.94,6.09,0,0,0
598,272,908,4,2024-04-08,2024-04-22,2024-04-22,2024-04-23,14,85.4,0.0,1.37,86.77,9.58,77.19,0,0,0
599,272,1216,11,2024-04-26,2024-05-10,2024-05-10,2024-05-10,14,6.88,0.0,0.15,7.03,0.81,6.22,0,0,0
600,272,539,3,2024-05-21,2024-06-18,2024-06-18,2024-06-18,28,148.03,0.0,2.07,150.1,22.55,127.55,0,0,0
601,274,1386,4,2024-10-14,2024-10-28,2024-10-28,2024-10-28,14,85.4,0.0,1.37,86.77,8.72,78.05,0,0,0
602,274,155,4,2024-11-05,2024-11-26,2024-11-26,2024-11-26,21,138.86,0.0,2.22,141.08,22.28,118.8,0,0,0
603,274,1640,4,2024-12-13,2024-12-27,2024-12-27,2024-12-27,14,92.6,0.0,1.48,94.08,12.51,81.57,0,0,0
604,275,1219,11,2022-09-21,2022-10-05,2022-10-05,2022-10-05,14,5.8,0.0,0.13,5.93,0.84,5.09,0,0,0
