event_id,product_id,event_type,event_date,notes
1198,673,rental_start,2021-12-21,rental_id=1198
1199,673,rental_start,2022-01-17,rental_id=1199
1200,674,rental_start,2024-06-22,rental_id=1200
1201,674,rental_start,2024-07-10,rental_id=1201
1202,674,rental_start,2024-08-30,rental_id=1202
1203,674,rental_start,2024-10-02,rental_id=1203
1204,675,rental_start,2023-07-13,rental_id=1204
1205,675,rental_start,2023-08-31,rental_id=1205
1206,675,rental_start,2023-10-09,rental_id=1206
1207,675,rental_start,2023-11-10,rental_id=1207
1208,675,rental_start,2023-11-29,rental_id=1208
1209,677,rental_start,2023-12-06,rental_id=1209
1210,677,rental_start,2024-01-03,rental_id=1210
1211,677,rental_start,2024-01-24,rental_id=1211
1212,677,rental_start,2024-02-28,rental_id=1212
1213,680,rental_start,2022-08-07,rental_id=1213
1214,680,rental_start,2022-09-18,rental_id=1214
1215,680,rental_start,2022-10-28,rental_id=1215
1216,680,rental_start,2022-11-12,rental_id=1216
1217,680,rental_start,2022-12-15,rental_id=1217
1218,681,rental_start,2021-05-07,rental_id=1218
1219,681,rental_start,2021-06-16,rental_id=1219
1220,681,rental_start,2021-07-05,rental_id=1220
1221,681,rental_start,2021-07-30,rental_id=1221
1222,681,rental_start,2021-09-06,rental_id=1222
1223,682,rental_start,2023-09-07,rental_id=1223
1224,682,rental_start,2023-09-27,rental_id=1224
1225,682,rental_start,2023-10-21,rental_id=1225
1226,682,rental_start,2023-11-18,rental_id=1226
1227,682,rental_start,2023-12-18,rental_id=1227
1228,682,rental_start,2024-01-04,rental_id=1228
1229,683,rental_start,2023-07-26,rental_id=1229
1230,683,rental_start,2023-08-09,rental_id=1230
1231,683,rental_start,2023-09-07,rental_id=1231
1232,683,rental_start,2023-10-01,rental_id=1232
1233,683,rental_start,2023-10-22,rental_id=1233
1234,683,rental_start,2023-11-22,rental_id=1234
1235,684,rental_start,2023-03-16,rental_id=1235
1236,684,rental_start,2023-04-11,rental_id=1236
1237,684,rental_start,2023-05-11,rental_id=1237
1238,684,rental_start,2023-06-15,rental_id=1238
1239,685,rental_start,2024-10-03,rental_id=1239
1240,685,rental_start,2024-10-21,rental_id=1240
1241,685,rental_start,2024-11-10,rental_id=1241
1242,686,rental_start,2022-12-28,rental_id=1242
1243,686,rental_start,2023-01-19,rental_id=1243
1244,686,rental_start,2023-04-07,rental_id=1244
1245,686,rental_start,2023-04-28,rental_id=1245
1246,686,rental_start,2023-06-08,rental_id=1246
1247,687,rental_start,2023-02-24,rental_id=1247
1248,687,rental_start,2023-03-27,rental_id=1248
1249,687,rental_start,2023-04-08,rental_id=1249
1250,687,rental_start,2023-05-07,rental_id=1250
1251,688,rental_start,2022-12-11,rental_id=1251
1252,688,rental_start,2023-01-01,rental_id=1252
1253,688,rental_start,2023-03-23,rental_id=1253
1254,688,rental_start,2023-05-03,rental_id=1254
1255,688,rental_start,2023-06-16,rental_id=1255
1256,689,rental_start,2023-08-18,rental_id=1256
1257,689,rental_start,2023-09-15,rental_id=1257
1258,689,rental_start,2023-10-07,rental_id=1258
1259,689,rental_start,2023-11-11,rental_id=1259
1260,689,rental_start,2023-12-23,rental_id=1260
1261,690,rental_start,2024-04-15,rental_id=1261
1262,690,rental_start,2024-05-06,rental_id=1262
1263,690,rental_start,2024-07-10,rental_id=1263
1264,690,rental_start,2024-08-03,rental_id=1264
