product_id,original_retail_price,months_at_enrollment,months_unsold_at_comparison,discount_pct,hypothetical_discount_price,total_gross_rental_revenue,total_operational_cost,total_net_rental_revenue,n_rentals,months_on_rental,rental_vs_discount_ratio,is_rental_more_profitable
586,58.54,9.9,31.3,0.6,23.42,210.55,35.0,175.55,3,1.91,7.4957,1
587,75.1,9.9,42.2,0.65,26.28,381.43,73.59,307.84,5,2.63,11.7139,1
588,65.79,9.9,13.4,0.3,46.05,189.97,28.04,161.93,2,1.22,3.5164,1
589,75.41,9.9,31.5,0.6,30.16,429.42,88.05,341.37,4,3.15,11.3186,1
590,188.43,9.9,30.4,0.6,75.37,191.78,36.12,155.66,3,0.92,2.0653,1
591,47.11,9.9,9.4,0.25,35.33,0.0,0.0,0.0,0,0.0,0.0,0
592,47.09,9.9,13.8,0.25,35.32,265.04,51.21,213.83,3,1.91,6.0541,1
593,67.08,9.9,7.0,0.25,50.31,0.0,0.0,0.0,0,0.0,0.0,0
594,47.85,9.9,21.7,0.3,33.49,1838.4,369.62,1468.78,5,7.39,43.8573,1
595,24.97,9.9,21.4,0.3,17.48,868.68,149.01,719.67,4,5.42,41.1711,1
596,42.61,9.9,22.5,0.3,29.83,1339.82,241.76,1098.06,6,8.34,36.8106,1
597,96.96,9.9,13.9,0.25,72.72,563.55,95.44,468.11,2,2.96,6.4372,1
598,78.77,9.9,19.9,0.3,55.14,367.15,62.43,304.72,4,2.37,5.5263,1
599,16.56,9.9,8.4,0.25,12.42,0.0,0.0,0.0,0,0.0,0.0,0
600,25.54,9.9,10.9,0.25,19.16,343.64,83.47,260.17,1,0.99,13.5788,1
601,61.77,9.9,33.4,0.5,30.89,2235.93,465.48,1770.45,7,9.36,57.3147,1
602,77.66,9.9,12.8,0.25,58.24,509.12,98.46,410.66,2,2.46,7.0512,1
603,36.07,9.9,29.6,0.4,21.64,735.45,128.01,607.44,3,3.94,28.0702,1
604,130.93,9.9,7.5,0.25,98.2,0.0,0.0,0.0,0,0.0,0.0,0
605,60.12,9.9,17.7,0.25,45.09,785.67,168.74,616.93,3,3.91,13.6822,1
606,18.72,9.9,18.8,0.3,13.1,1065.03,236.07,828.96,5,5.91,63.2794,1
607,144.59,9.9,20.1,0.3,101.21,876.05,152.38,723.67,4,4.93,7.1502,1
608,54.25,9.9,36.3,0.55,24.41,1344.97,261.81,1083.16,6,8.34,44.3736,1
609,51.46,9.9,46.7,0.55,23.16,575.6,116.23,459.37,5,4.89,19.8346,1
610,21.54,9.9,35.5,0.5,10.77,284.89,51.73,233.16,4,1.84,21.649,1
611,18.76,9.9,10.4,0.25,14.07,69.35,14.46,54.89,1,0.46,3.9012,1
612,16.31,9.9,31.6,0.5,8.15,1157.73,227.4,930.33,5,6.37,114.1509,1
613,140.55,9.9,15.6,0.25,105.41,1051.54,197.89,853.65,3,4.43,8.0984,1
614,16.36,9.9,11.7,0.25,12.27,227.35,50.01,177.34,1,1.48,14.4531,1
615,42.49,9.9,25.8,0.4,25.49,810.1,124.35,685.75,4,3.42,26.9027,1
616,22.06,9.9,39.8,0.55,9.93,1010.06,226.07,783.99,6,7.85,78.9517,1
617,68.32,9.9,13.4,0.25,51.24,945.58,194.09,751.49,3,4.43,14.6661,1
618,28.18,9.9,8.0,0.25,21.13,0.0,0.0,0.0,0,0.0,0.0,0
619,41.29,9.9,23.5,0.3,28.9,925.78,177.1,748.68,5,4.89,25.9059,1
620,14.07,9.9,9.5,0.25,10.55,0.0,0.0,0.0,0,0.0,0.0,0
621,70.83,9.9,11.5,0.25,53.12,486.41,106.72,379.69,1,1.48,7.1478,1
622,132.6,9.9,8.0,0.25,99.45,0.0,0.0,0.0,0,0.0,0.0,0
623,24.02,9.9,6.5,0.25,18.02,0.0,0.0,0.0,0,0.0,0.0,0
624,16.09,9.9,8.2,0.25,12.07,0.0,0.0,0.0,0,0.0,0.0,0
625,51.73,9.9,10.9,0.25,38.8,224.78,51.18,173.6,1,1.48,4.4742,1
626,41.42,9.9,44.4,0.55,18.64,1004.05,218.69,785.36,4,3.42,42.133,1
627,11.15,9.9,13.4,0.25,8.36,969.85,182.53,787.32,3,3.45,94.177,1
628,55.23,9.9,39.7,0.55,24.85,1309.71,240.53,847.58,5,5.88,34.1078,1
629,109.45,9.9,13.1,0.25,82.09,750.72,127.28,623.44,3,3.42,7.5946,1
630,49.3,9.9,7.9,0.25,36.97,0.0,0.0,0.0,0,0.0,0.0,0
631,20.99,9.9,13.5,0.25,15.74,575.7,133.45,442.25,2,2.43,28.0972,1
632,44.54,9.9,13.7,0.25,33.41,504.97,104.16,400.81,2,2.46,11.9967,1
633,25.6,9.9,21.3,0.3,17.92,1077.97,205.91,872.06,4,4.93,48.6641,1
634,38.96,9.9,9.3,0.25,29.22,0.0,0.0,0.0,0,0.0,0.0,0
635,24.41,9.9,33.8,0.5,12.21,1525.75,320.51,1205.24,5,6.41,98.7093,1
636,25.67,9.9,38.8,0.55,11.55,1208.26,251.96,956.3,4,5.42,82.7965,1
637,49.46,9.9,6.7,0.25,37.09,0.0,0.0,0.0,0,0.0,0.0,0
638,43.93,9.9,11.2,0.25,32.95,14.58,2.57,12.01,1,0.99,0.3645,0
639,79.94,9.9,41.0,0.55,35.97,986.89,203.44,783.45,5,4.86,21.7807,1
640,29.33,9.9,10.0,0.25,22.0,154.68,24.15,130.53,1,1.48,5.9332,1
641,77.42,9.9,46.1,0.55,34.84,1324.81,235.35,1000.57,7,8.34,28.719,1
642,66.66,9.9,10.3,0.25,49.99,243.75,36.48,207.27,1,1.48,4.1462,1
643,29.55,9.9,9.0,0.25,22.16,0.0,0.0,0.0,0,0.0,0.0,0
644,122.79,9.9,14.8,0.25,92.09,565.25,93.83,471.42,2,2.96,5.1191,1
645,69.09,9.9,14.5,0.25,51.82,570.31,94.08,476.23,3,3.45,9.1901,1
646,43.04,9.9,40.2,0.55,19.37,2460.34,501.88,1632.19,8,12.32,84.2638,1
647,73.17,9.9,29.2,0.4,43.9,749.56,151.1,598.46,7,9.79,13.6323,1
648,49.72,9.9,10.5,0.25,37.29,0.0,0.0,0.0,0,0.0,0.0,0
649,27.91,9.9,9.4,0.25,20.93,0.0,0.0,0.0,0,0.0,0.0,0
650,10.99,9.9,19.7,0.3,7.69,1231.44,244.65,986.79,5,6.9,128.3212,1
651,16.19,9.9,9.6,0.25,12.14,0.0,0.0,0.0,0,0.0,0.0,0
652,60.37,9.9,39.8,0.55,27.17,1186.57,259.26,927.31,4,4.4,34.1299,1
653,26.83,9.9,37.9,0.55,12.07,575.84,122.35,453.49,5,4.89,37.5717,1
654,16.96,9.9,17.5,0.25,12.72,554.08,123.22,430.86,2,1.94,33.8726,1
655,18.22,9.9,21.4,0.3,12.75,98.09,22.01,76.08,1,0.99,5.9671,1
656,11.36,9.9,32.8,0.5,5.68,822.94,144.27,678.67,5,5.39,119.4842,1
657,47.98,9.9,20.2,0.3,33.59,494.16,98.86,395.3,3,2.43,11.7684,1
658,68.31,9.9,26.2,0.4,40.99,539.09,87.23,451.86,6,6.87,11.0237,1
659,79.37,9.9,28.1,0.4,47.62,1660.52,324.69,1335.83,8,7.79,28.0519,1
660,19.49,9.9,29.0,0.4,11.69,887.02,178.35,708.67,5,4.93,60.6219,1
