rental_id,product_id,customer_id,pricing_rule_id,rental_start_date,rental_end_date,expected_return_date,actual_return_date,rental_duration_days,base_rental_revenue,late_fee,insurance_fee,total_rental_revenue,operational_cost,net_rental_revenue,is_no_return,is_damaged_beyond_repair,is_late
405,210,1659,1,2022-12-16,2022-12-30,2023-01-02,2023-01-02,14,100.27,19.17,2.51,121.95,21.16,100.79,0,0,1
406,210,206,10,2023-01-16,2023-02-06,2023-02-06,2023-02-06,21,74.03,0.0,1.92,75.95,12.29,63.66,0,0,0
407,211,1801,3,2021-07-09,2021-07-23,2021-07-23,2021-07-23,14,44.66,0.0,1.12,45.78,7.73,38.05,0,0,0
408,211,1210,5,2021-08-02,2021-08-16,2021-08-16,2021-08-16,14,119.14,0.0,4.05,123.19,23.95,99.24,0,0,0
409,212,1132,10,2024-03-14,2024-03-28,2024-03-28,2024-03-28,14,76.24,0.0,1.98,78.22,16.62,61.6,0,0,0
410,212,87,12,2024-04-07,2024-04-14,2024-04-14,2024-04-14,7,32.73,0.0,0.98,33.71,5.24,28.47,0,0,0
411,212,472,10,2024-05-08,2024-06-07,2024-06-07,2024-06-07,30,163.38,0.0,4.25,167.63,31.53,136.1,0,0,0
412,213,450,6,2022-02-25,2022-03-11,2022-03-11,2022-03-11,14,140.98,0.0,2.96,143.94,26.5,117.44,0,0,0
413,213,560,8,2022-04-19,2022-05-19,2022-05-19,2022-05-19,30,165.42,0.0,5.46,170.88,26.47,144.41,0,0,0
414,213,1065,2,2022-06-01,2022-06-15,2022-06-15,2022-06-15,14,61.6,0.0,2.53,64.13,9.3,54.83,0,0,0
415,213,62,9,2022-06-28,2022-07-05,2022-07-05,2022-07-05,7,43.32,0.0,1.21,44.53,9.14,35.39,0,0,0
416,213,916,10,2022-07-19,2022-08-02,2022-08-02,,14,77.98,0.0,2.03,80.01,15.75,64.26,1,0,0
417,214,76,7,2023-03-14,2023-04-13,2023-04-13,2023-04-13,30,301.49,0.0,14.77,316.26,51.25,265.01,0,0,0
418,214,39,9,2023-05-30,2023-06-06,2023-06-06,2023-06-06,7,85.98,0.0,2.41,88.39,19.95,68.44,0,0,0
419,214,1623,3,2023-06-16,2023-06-30,2023-06-30,2023-06-30,14,44.66,0.0,1.12,45.78,7.46,38.32,0,0,0
420,216,526,7,2023-08-02,2023-08-09,2023-08-09,2023-08-09,7,93.9,0.0,4.6,98.5,21.88,76.62,0,0,0
421,216,1633,10,2023-08-22,2023-09-05,2023-09-05,2023-09-05,14,206.59,0.0,5.37,211.96,31.81,180.15,0,0,0
422,216,1075,9,2023-09-11,2023-09-18,2023-09-18,2023-09-18,7,114.77,0.0,3.21,117.98,24.45,93.53,0,0,0
423,216,1433,7,2023-10-01,2023-10-22,2023-10-22,2023-10-22,21,281.71,0.0,13.8,295.51,50.99,244.52,0,0,0
424,216,176,12,2023-11-02,2023-11-23,2023-11-23,2023-11-23,21,295.96,0.0,8.88,304.84,54.46,250.38,0,0,0
425,216,1760,11,2023-12-03,2023-12-17,2023-12-17,2023-12-17,14,290.07,0.0,11.02,301.09,71.94,229.15,0,0,0
426,218,118,9,2024-11-04,2024-11-11,2024-11-11,2024-11-11,7,52.46,0.0,1.47,53.93,10.23,43.7,0,0,0
427,219,1403,9,2021-07-05,2021-07-19,2021-07-19,2021-07-19,14,56.27,0.0,1.58,57.85,9.73,48.12,0,0,0
428,219,1159,7,2021-07-24,2021-08-07,2021-08-14,2021-08-14,14,46.04,16.73,2.26,65.03,9.99,55.04,0,0,1
429,220,16,7,2023-06-08,2023-06-15,2023-06-15,2023-06-15,7,47.02,0.0,2.3,49.32,8.7,40.62,0,0,0
430,220,1028,7,2023-06-25,2023-07-16,2023-07-16,2023-07-16,21,141.07,0.0,6.91,147.98,31.18,116.8,0,0,0
431,220,405,12,2023-07-30,2023-08-20,2023-08-20,2023-08-20,21,133.23,0.0,4.0,137.23,27.58,109.65,0,0,0
432,220,447,9,2023-09-24,2023-10-01,2023-10-01,2023-10-01,7,57.47,0.0,1.61,59.08,10.0,49.08,0,0,0
433,220,1016,6,2023-10-14,2023-10-28,2023-10-28,2023-10-28,14,140.98,0.0,2.96,143.94,24.95,118.99,0,0,0
434,220,1329,9,2023-11-10,2023-11-24,2023-11-24,2023-11-24,14,131.97,0.0,3.7,135.67,28.77,106.9,0,0,0
435,222,1614,5,2024-08-16,2024-08-30,2024-08-30,2024-08-30,14,119.14,0.0,4.05,123.19,22.64,100.55,0,0,0
436,222,1927,3,2024-11-06,2024-11-13,2024-11-13,2024-11-13,7,23.58,0.0,0.59,24.17,5.19,18.98,0,0,0
437,224,1892,12,2022-08-02,2022-09-16,2022-09-16,2022-09-16,45,77.84,0.0,2.34,80.18,18.99,61.19,0,0,0
438,224,1909,10,2022-09-27,2022-11-11,2022-11-11,2022-11-11,45,90.66,0.0,2.36,93.02,17.86,75.16,0,0,0
439,224,1240,6,2022-11-18,2022-11-25,2022-11-25,2022-11-25,7,78.21,0.0,1.64,79.85,14.86,64.99,0,0,0
440,224,1831,12,2022-12-02,2022-12-09,2022-12-15,2022-12-15,7,12.89,19.08,0.39,32.36,3.17,29.19,0,0,1
441,224,1455,1,2022-12-28,2023-02-11,2023-02-11,2023-02-11,45,310.57,0.0,7.76,318.33,74.54,243.79,0,0,0
442,225,366,8,2023-11-29,2023-12-29,2023-12-29,2023-12-29,30,74.3,0.0,2.45,76.75,11.74,65.01,0,0,0
443,225,665,2,2024-01-11,2024-02-10,2024-02-10,2024-02-10,30,132.0,0.0,5.41,137.41,30.23,107.18,0,0,0
444,225,1094,9,2024-02-23,2024-03-24,2024-03-24,2024-03-24,30,74.13,0.0,2.08,76.21,16.53,59.68,0,0,0
445,225,243,7,2024-04-04,2024-05-04,2024-05-04,2024-05-04,30,60.66,0.0,2.97,63.63,14.98,48.65,0,0,0
446,225,1122,12,2024-05-12,2024-06-11,2024-06-11,2024-06-11,30,57.29,0.0,1.72,59.01,13.64,45.37,0,0,0
447,225,82,8,2024-07-18,2024-08-01,2024-08-01,2024-08-01,14,30.82,0.0,1.02,31.84,6.69,25.15,0,0,0
448,226,1295,1,2024-06-30,2024-07-30,2024-07-30,2024-07-30,30,191.1,0.0,4.78,195.88,47.39,148.49,0,0,0
449,226,672,1,2024-08-07,2024-08-21,2024-08-21,2024-08-21,14,89.18,0.0,2.23,91.41,14.8,76.61,0,0,0
450,226,1196,3,2024-08-30,2024-09-29,2024-09-29,2024-09-29,30,95.7,0.0,2.39,98.09,23.06,75.03,0,0,0
451,226,832,11,2024-10-07,2024-10-21,2024-10-21,2024-10-21,14,39.56,0.0,1.5,41.06,6.84,34.22,0,0,0
452,226,1657,10,2024-10-28,2024-12-12,2024-12-12,2024-12-12,45,99.13,0.0,2.58,101.71,18.34,83.37,0,0,0
453,226,129,2,2024-12-22,2025-01-21,2025-01-21,2025-01-21,30,144.18,0.0,5.91,150.09,22.78,127.31,0,0,0
454,227,166,6,2024-10-08,2024-10-22,2024-10-22,2024-10-22,14,140.98,0.0,2.96,143.94,30.45,113.49,0,0,0
455,227,928,3,2024-10-30,2024-11-13,2024-11-13,2024-11-13,14,44.66,0.0,1.12,45.78,9.91,35.87,0,0,0
456,227,1473,3,2024-11-21,2025-01-05,2025-01-05,2025-01-05,45,160.92,0.0,4.02,164.94,30.57,134.37,0,0,0
457,228,386,10,2024-08-30,2024-10-14,2024-10-14,2024-10-14,45,102.1,0.0,2.65,104.75,19.91,84.84,0,0,0
458,228,249,8,2024-10-25,2024-11-08,2024-11-08,2024-11-08,14,31.44,0.0,1.04,32.48,5.34,27.14,0,0,0
459,228,694,12,2024-11-19,2024-12-03,2024-12-03,2024-12-03,14,31.16,0.0,0.93,32.09,7.38,24.71,0,0,0
460,228,278,6,2024-12-14,2024-12-28,2025-01-01,2025-01-01,14,151.89,20.36,3.19,175.44,32.05,143.39,0,0,1
461,229,544,5,2021-11-17,2021-11-24,2021-11-24,2021-11-24,7,63.3,0.0,2.15,65.45,11.65,53.8,0,0,0
462,229,619,4,2021-12-07,2022-01-06,2022-01-06,2022-01-06,30,156.53,0.0,4.54,161.07,35.85,125.22,0,0,0
463,229,1489,11,2022-01-17,2022-02-16,2022-02-16,2022-02-16,30,16.04,0.0,0.61,16.65,3.34,13.31,0,0,0
464,229,1517,4,2022-03-02,2022-04-01,2022-04-01,2022-04-01,30,139.5,0.0,4.05,143.55,34.88,108.67,0,0,0
465,229,82,1,2022-04-15,2022-04-22,2022-04-22,2022-04-22,7,44.59,0.0,1.11,45.7,7.22,38.48,0,0,0
466,232,1160,8,2024-12-17,2025-01-16,2025-01-16,2025-01-16,30,32.47,0.0,1.07,33.54,7.34,26.2,0,0,0
467,234,1971,1,2022-12-27,2023-01-10,2023-01-10,2023-01-10,14,99.06,0.0,2.48,101.54,18.92,82.62,0,0,0
468,234,1143,3,2023-01-18,2023-02-17,2023-02-17,2023-02-17,30,95.7,0.0,2.39,98.09,16.08,82.01,0,0,0
469,234,447,5,2023-02-26,2023-03-12,2023-03-12,2023-03-12,14,119.14,0.0,4.05,123.19,27.88,95.31,0,0,0
470,234,1298,7,2023-03-20,2023-04-03,2023-04-05,2023-04-05,14,15.67,4.78,0.77,21.22,3.84,17.38,0,0,1
471,234,292,3,2023-05-06,2023-05-20,2023-05-20,2023-05-20,14,44.66,0.0,1.12,45.78,9.42,36.36,0,0,0
472,234,960,1,2023-05-31,2023-06-07,2023-06-07,2023-06-07,7,44.59,0.0,1.11,45.7,10.21,35.49,0,0,0
473,235,331,2,2021-09-25,2021-10-02,2021-10-02,2021-10-02,7,30.8,0.0,1.26,32.06,7.18,24.88,0,0,0
474,235,441,3,2021-10-13,2021-10-27,2021-10-27,2021-10-27,14,44.66,0.0,1.12,45.78,8.53,37.25,0,0,0
475,235,770,1,2021-11-03,2021-11-10,2021-11-10,2021-11-10,7,48.92,0.0,1.22,50.14,11.99,38.15,0,0,0
476,235,1808,4,2021-11-20,2022-01-04,2022-01-04,2022-01-04,45,221.3,0.0,6.42,227.72,34.52,193.2,0,0,0
477,235,1849,2,2022-02-06,2022-03-08,2022-03-08,2022-03-08,30,132.0,0.0,5.41,137.41,23.63,113.78,0,0,0
478,235,1847,6,2022-03-15,2022-03-22,2022-03-22,2022-03-22,7,70.49,0.0,1.48,71.97,10.93,61.04,0,0,0
479,237,571,10,2024-05-25,2024-06-08,2024-06-08,2024-06-08,14,34.15,0.0,0.89,35.04,8.4,26.64,0,0,0
480,237,1181,3,2024-06-17,2024-07-01,2024-07-01,2024-07-01,14,44.66,0.0,1.12,45.78,10.0,35.78,0,0,0
481,237,922,9,2024-07-06,2024-08-05,2024-08-05,,30,81.3,0.0,2.28,83.58,14.15,69.43,1,1,0
482,237,135,12,2024-08-18,2024-09-01,2024-09-01,2024-09-01,14,29.32,0.0,0.88,30.2,6.16,24.04,0,0,0
483,239,879,5,2024-01-05,2024-01-19,2024-01-19,2024-01-19,14,119.14,0.0,4.05,123.19,27.64,95.55,0,0,0
484,239,1642,4,2024-01-25,2024-03-10,2024-03-10,2024-03-10,45,209.25,0.0,6.07,215.32,36.41,178.91,0,0,0
485,239,1969,5,2024-03-21,2024-04-04,2024-04-09,2024-04-09,14,119.14,18.75,4.05,141.94,26.93,115.01,0,0,1
486,240,1229,2,2024-11-02,2024-11-16,2024-11-16,2024-11-16,14,70.47,0.0,2.89,73.36,17.55,55.81,0,0,0
487,240,1272,9,2024-11-29,2024-12-13,2024-12-13,2024-12-13,14,22.58,0.0,0.63,23.21,4.85,18.36,0,0,0
488,241,1568,10,2023-05-02,2023-05-09,2023-05-09,2023-05-09,7,4.21,0.0,0.11,4.32,0.73,3.59,0,0,0
489,241,233,1,2023-06-19,2023-07-03,2023-07-03,2023-07-03,14,89.18,0.0,2.23,91.41,16.23,75.18,0,0,0
490,241,1179,4,2023-07-08,2023-07-22,2023-07-22,2023-07-22,14,65.1,0.0,1.89,66.99,11.65,55.34,0,0,0
491,242,1127,11,2024-12-26,2025-01-09,2025-01-09,2025-01-09,14,58.76,0.0,2.23,60.99,9.7,51.29,0,0,0
492,243,286,10,2024-07-21,2024-08-04,2024-08-04,2024-08-04,14,33.01,0.0,0.86,33.87,7.49,26.38,0,0,0
493,243,1588,7,2024-08-14,2024-08-28,2024-08-28,2024-08-28,14,30.01,0.0,1.47,31.48,4.83,26.65,0,0,0
494,243,453,5,2024-09-03,2024-10-03,2024-10-03,2024-10-03,30,255.3,0.0,8.68,263.98,59.23,204.75,0,0,0
495,243,1918,3,2024-10-10,2024-11-09,2024-11-09,2024-11-09,30,95.7,0.0,2.39,98.09,22.49,75.6,0,0,0
496,243,1440,3,2024-11-18,2024-12-02,2024-12-02,2024-12-02,14,49.04,0.0,1.23,50.27,9.12,41.15,0,0,0
497,244,749,8,2024-05-07,2024-06-21,2024-06-21,2024-06-21,45,132.71,0.0,4.38,137.09,26.14,110.95,0,0,0
498,244,228,11,2024-07-02,2024-07-16,2024-07-16,2024-07-16,14,53.51,0.0,2.03,55.54,11.56,43.98,0,0,0
499,244,1197,8,2024-07-29,2024-09-12,2024-09-12,2024-09-12,45,132.71,0.0,4.38,137.09,25.35,111.74,0,0,0
500,244,517,6,2024-09-19,2024-10-03,2024-10-06,2024-10-06,14,140.98,15.27,2.96,159.21,22.84,136.37,0,0,1
501,244,441,8,2024-10-17,2024-11-16,2024-11-16,2024-11-16,30,88.48,0.0,2.92,91.4,14.25,77.15,0,0,0
502,244,1659,11,2024-11-26,2024-12-26,2024-12-26,2024-12-26,30,127.57,0.0,4.85,132.42,25.77,106.65,0,0,0
503,247,1718,3,2024-09-13,2024-10-28,2024-10-28,2024-10-28,45,143.55,0.0,3.59,147.14,26.27,120.87,0,0,0
504,247,380,1,2024-11-06,2024-11-13,2024-11-13,2024-11-13,7,48.07,0.0,1.2,49.27,10.34,38.93,0,0,0
505,247,273,3,2024-11-20,2024-12-04,2024-12-04,2024-12-04,14,48.72,0.0,1.22,49.94,11.25,38.69,0,0,0
506,247,1732,6,2024-12-17,2025-01-31,2025-01-31,2025-01-31,45,480.88,0.0,10.1,490.98,111.56,379.42,0,0,0
507,248,1817,11,2023-12-23,2024-01-06,2024-01-06,2024-01-06,14,39.27,0.0,1.49,40.76,6.48,34.28,0,0,0
508,248,78,5,2024-03-18,2024-04-17,2024-04-17,2024-04-17,30,255.3,0.0,8.68,263.98,54.12,209.86,0,0,0
509,250,1776,2,2023-07-13,2023-08-27,2023-08-27,2023-08-27,45,198.0,0.0,8.12,206.12,46.93,159.19,0,0,0
510,250,67,3,2023-09-02,2023-10-02,2023-10-02,2023-10-02,30,95.7,0.0,2.39,98.09,16.08,82.01,0,0,0
511,250,715,12,2023-10-16,2023-10-30,2023-10-30,2023-10-30,14,25.27,0.0,0.76,26.03,6.06,19.97,0,0,0
512,250,809,8,2023-11-13,2023-12-28,2023-12-28,,45,103.2,0.0,3.41,106.61,23.53,83.08,1,1,0
513,250,1694,1,2024-01-11,2024-01-18,2024-01-18,2024-01-18,7,44.59,0.0,1.11,45.7,9.32,36.38,0,0,0
514,250,201,5,2024-02-15,2024-02-29,2024-02-29,2024-02-29,14,119.14,0.0,4.05,123.19,21.45,101.74,0,0,0
515,250,1636,11,2024-03-14,2024-04-13,2024-04-13,2024-04-13,30,80.9,0.0,3.07,83.97,19.42,64.55,0,0,0
516,251,796,9,2024-04-01,2024-05-01,2024-05-01,2024-05-01,30,75.13,0.0,2.1,77.23,13.9,63.33,0,0,0
517,251,478,2,2024-05-27,2024-06-10,2024-06-10,2024-06-10,14,61.6,0.0,2.53,64.13,12.69,51.44,0,0,0
518,253,296,11,2024-03-02,2024-04-01,2024-04-01,2024-04-01,30,94.21,0.0,3.58,97.79,17.99,79.8,0,0,0
519,253,1144,10,2024-04-06,2024-04-20,2024-04-20,2024-04-20,14,34.27,0.0,0.89,35.16,8.02,27.14,0,0,0
520,253,1190,3,2024-07-31,2024-09-14,2024-09-14,2024-09-14,45,143.55,0.0,3.59,147.14,28.42,118.72,0,0,0
521,255,91,1,2022-06-03,2022-07-03,2022-07-03,2022-07-03,30,191.1,0.0,4.78,195.88,39.75,156.13,0,0,0
522,255,1113,10,2022-07-10,2022-07-24,2022-07-24,2022-07-24,14,7.9,0.0,0.21,8.11,1.32,6.79,0,0,0
523,255,1497,5,2022-08-02,2022-08-16,2022-08-16,2022-08-16,14,119.14,0.0,4.05,123.19,22.4,100.79,0,0,0
524,255,273,4,2022-08-30,2022-09-13,2022-09-13,2022-09-13,14,65.1,0.0,1.89,66.99,13.09,53.9,0,0,0
525,257,390,4,2024-06-05,2024-07-05,2024-07-05,2024-07-05,30,139.5,0.0,4.05,143.55,23.99,119.56,0,0,0
526,257,1100,6,2024-07-10,2024-07-24,2024-07-24,2024-07-24,14,140.98,0.0,2.96,143.94,26.5,117.44,0,0,0
527,257,1000,5,2024-07-30,2024-08-13,2024-08-13,2024-08-13,14,119.14,0.0,4.05,123.19,19.42,103.77,0,0,0
528,257,1893,10,2024-08-24,2024-08-31,2024-08-31,2024-08-31,7,16.1,0.0,0.42,16.52,2.53,13.99,0,0,0
529,257,1355,5,2024-09-06,2024-10-21,2024-10-22,2024-10-22,45,382.95,3.75,13.02,399.72,76.97,322.75,0,0,1
530,257,950,4,2024-11-03,2024-12-18,2024-12-18,2024-12-18,45,220.28,0.0,6.39,226.67,34.14,192.53,0,0,0
531,257,1528,2,2024-12-23,2024-12-30,2024-12-30,2024-12-30,7,34.14,0.0,1.4,35.54,7.78,27.76,0,0,0
532,260,686,9,2024-04-18,2024-06-02,2024-06-02,2024-06-02,45,78.78,0.0,2.21,80.99,19.62,61.37,0,0,0
533,260,1649,4,2024-07-11,2024-07-18,2024-07-18,2024-07-18,7,32.55,0.0,0.94,33.49,4.95,28.54,0,0,0
534,260,987,2,2024-07-29,2024-08-28,2024-08-28,2024-08-28,30,132.0,0.0,5.41,137.41,31.81,105.6,0,0,0
535,260,1272,10,2024-09-07,2024-10-07,2024-10-08,2024-10-08,30,47.27,5.12,1.23,53.62,10.64,42.98,0,0,1
536,260,301,11,2024-10-17,2024-11-16,2024-11-16,2024-11-16,30,60.64,0.0,2.3,62.94,14.19,48.75,0,0,0
537,261,1248,10,2024-09-12,2024-10-27,2024-10-27,2024-10-27,45,206.3,0.0,5.36,211.66,35.48,176.18,0,0,0
538,261,1217,2,2024-11-07,2024-12-22,2024-12-22,2024-12-22,45,210.17,0.0,8.62,218.79,32.79,186.0,0,0,0
539,262,828,9,2024-03-15,2024-04-29,2024-04-29,2024-04-29,45,229.64,0.0,6.43,236.07,49.6,186.47,0,0,0
540,262,923,4,2024-05-06,2024-06-05,2024-06-10,2024-06-10,30,139.5,25.75,4.05,169.3,21.2,148.1,0,0,1
541,262,523,10,2024-06-21,2024-07-05,2024-07-05,2024-07-05,14,64.3,0.0,1.67,65.97,11.25,54.72,0,0,0
542,262,547,8,2024-07-15,2024-08-29,2024-08-29,2024-08-29,45,204.59,0.0,6.75,211.34,40.71,170.63,0,0,0
543,262,807,3,2024-09-09,2024-09-23,2024-09-23,2024-09-23,14,44.66,0.0,1.12,45.78,11.16,34.62,0,0,0
544,262,329,5,2024-09-30,2024-10-14,2024-10-14,,14,119.14,0.0,4.05,123.19,18.82,104.37,1,0,0
545,263,912,5,2024-11-05,2024-12-05,2024-12-05,2024-12-05,30,286.7,0.0,9.75,296.45,69.38,227.07,0,0,0
546,263,402,6,2024-12-18,2024-12-25,2024-12-25,2024-12-25,7,77.89,0.0,1.64,79.53,19.08,60.45,0,0,0
547,264,762,3,2024-12-10,2025-01-24,2025-01-24,2025-01-24,45,163.73,0.0,4.09,167.82,27.18,140.64,0,0,0
548,265,385,5,2023-07-21,2023-08-20,2023-08-23,2023-08-23,30,255.3,11.25,8.68,275.23,48.0,227.23,0,0,1
549,265,1864,7,2023-09-03,2023-09-17,2023-09-17,2023-09-17,14,26.63,0.0,1.3,27.93,5.89,22.04,0,0,0
550,265,332,7,2023-09-23,2023-10-23,2023-10-23,2023-10-23,30,57.06,0.0,2.8,59.86,11.07,48.79,0,0,0
551,265,26,6,2023-11-01,2023-12-16,2023-12-16,2023-12-16,45,489.05,0.0,10.27,499.32,83.63,415.69,0,0,0
552,265,1530,9,2023-12-29,2024-01-28,2024-01-28,2024-01-28,30,73.96,0.0,2.07,76.03,12.65,63.38,0,0,0
553,266,648,8,2024-08-24,2024-09-23,2024-09-29,2024-09-29,30,63.7,15.54,2.1,81.34,13.25,68.09,0,0,1
554,266,1090,11,2024-10-05,2024-11-19,2024-11-19,,45,123.83,0.0,4.71,128.54,27.99,100.55,1,1,0
555,266,61,6,2024-12-03,2024-12-17,2024-12-17,2024-12-17,14,158.11,0.0,3.32,161.43,24.67,136.76,0,0,0
556,266,40,1,2024-12-27,2025-01-10,2025-01-10,2025-01-10,14,96.55,0.0,2.41,98.96,20.95,78.01,0,0,0
557,267,227,1,2023-04-24,2023-06-08,2023-06-08,2023-06-08,45,286.65,0.0,7.17,293.82,63.35,230.47,0,0,0
558,267,629,6,2023-06-20,2023-07-04,2023-07-04,2023-07-04,14,140.98,0.0,2.96,143.94,32.14,111.8,0,0,0
559,268,1896,2,2021-03-22,2021-04-05,2021-04-05,2021-04-05,14,61.6,0.0,2.53,64.13,9.73,54.4,0,0,0
560,268,1244,2,2021-04-13,2021-05-13,2021-05-13,2021-05-13,30,132.0,0.0,5.41,137.41,20.06,117.35,0,0,0
561,268,1860,3,2021-05-27,2021-07-11,2021-07-11,2021-07-11,45,143.55,0.0,3.59,147.14,25.7,121.44,0,0,0
562,269,1164,3,2024-04-18,2024-04-25,2024-04-25,2024-04-25,7,22.33,0.0,0.56,22.89,4.27,18.62,0,0,0
563,269,825,1,2024-05-09,2024-06-23,2024-06-23,2024-06-23,45,286.65,0.0,7.17,293.82,69.66,224.16,0,0,0
564,269,1984,6,2024-07-27,2024-08-26,2024-08-26,2024-08-26,30,302.1,0.0,6.34,308.44,47.13,261.31,0,0,0
565,269,1111,8,2024-09-02,2024-10-02,2024-10-02,2024-10-02,30,115.54,0.0,3.81,119.35,26.46,92.89,0,0,0
566,271,1779,12,2024-07-13,2024-07-20,2024-07-20,2024-07-20,7,16.6,0.0,0.5,17.1,2.52,14.58,0,0,0
567,271,1079,5,2024-07-27,2024-08-03,2024-08-03,2024-08-03,7,59.57,0.0,2.03,61.6,12.51,49.09,0,0,0
568,271,994,6,2024-08-10,2024-08-17,2024-08-17,2024-08-17,7,70.49,0.0,1.48,71.97,10.71,61.26,0,0,0
569,272,1247,12,2021-09-27,2021-10-18,2021-10-18,2021-10-18,21,198.24,0.0,5.95,204.19,37.86,166.33,0,0,0
570,272,1371,9,2021-10-23,2021-11-22,2021-11-22,2021-11-22,30,366.5,0.0,10.26,376.76,75.5,301.26,0,0,0
571,272,385,12,2021-12-02,2021-12-09,2021-12-09,2021-12-09,7,74.5,0.0,2.24,76.74,16.09,60.65,0,0,0
572,272,291,12,2021-12-14,2022-01-04,2022-01-04,2022-01-04,21,212.12,0.0,6.36,218.48,36.7,181.78,0,0,0
573,273,244,8,2023-06-05,2023-06-19,2023-06-20,,14,83.14,2.59,2.74,88.47,18.96,69.51,1,0,1
574,273,993,10,2023-06-27,2023-07-11,2023-07-11,2023-07-11,14,83.99,0.0,2.18,86.17,18.06,68.11,0,0,0
575,273,947,10,2023-07-24,2023-08-07,2023-08-07,2023-08-07,14,83.99,0.0,2.18,86.17,13.27,72.9,0,0,0
576,274,1584,2,2024-12-14,2024-12-28,2024-12-30,2024-12-30,14,67.85,14.4,2.78,85.03,16.49,68.54,0,0,1
577,275,275,1,2024-12-02,2024-12-23,2024-12-23,2024-12-23,21,147.97,0.0,3.7,151.67,36.4,115.27,0,0,0
578,276,1359,2,2023-02-06,2023-02-27,2023-02-27,2023-02-27,21,92.4,0.0,3.79,96.19,22.45,73.74,0,0,0
579,276,70,4,2023-03-06,2023-03-27,2023-03-27,2023-03-27,21,97.65,0.0,2.83,100.48,19.04,81.44,0,0,0
580,276,1268,3,2023-04-01,2023-04-15,2023-04-15,2023-04-15,14,44.66,0.0,1.12,45.78,8.22,37.56,0,0,0
581,276,475,9,2023-04-22,2023-04-29,2023-04-29,2023-04-29,7,23.62,0.0,0.66,24.28,4.37,19.91,0,0,0
582,276,1031,1,2023-05-11,2023-06-01,2023-06-01,2023-06-01,21,133.77,0.0,3.34,137.11,22.87,114.24,0,0,0
583,277,954,7,2023-08-23,2023-09-06,2023-09-06,2023-09-06,14,52.05,0.0,2.55,54.6,10.98,43.62,0,0,0
584,277,1059,8,2023-09-14,2023-09-28,2023-09-30,2023-09-30,14,56.68,5.18,1.87,63.73,10.49,53.24,0,0,1
585,277,384,8,2023-10-07,2023-10-14,2023-10-14,2023-10-14,7,28.34,0.0,0.94,29.28,6.09,23.19,0,0,0
586,277,372,1,2023-10-21,2023-10-28,2023-10-28,2023-10-28,7,44.59,0.0,1.11,45.7,9.94,35.76,0,0,0
587,278,1406,9,2023-04-26,2023-05-03,2023-05-03,2023-05-03,7,46.35,0.0,1.3,47.65,8.11,39.54,0,0,0
588,278,1657,11,2023-05-11,2023-06-01,2023-06-01,2023-06-01,21,160.52,0.0,6.1,166.62,32.59,134.03,0,0,0
589,278,1904,9,2023-06-12,2023-06-19,2023-06-19,2023-06-19,7,46.35,0.0,1.3,47.65,10.29,37.36,0,0,0
590,278,151,7,2023-06-27,2023-07-18,2023-07-18,2023-07-18,21,113.76,0.0,5.57,119.33,20.48,98.85,0,0,0
591,280,922,7,2023-07-05,2023-07-12,2023-07-12,2023-07-12,7,32.28,0.0,1.58,33.86,7.04,26.82,0,0,0
592,280,1534,2,2023-07-21,2023-08-20,2023-08-20,2023-08-20,30,132.0,0.0,5.41,137.41,21.91,115.5,0,0,0
593,280,1283,1,2023-09-03,2023-09-17,2023-09-17,2023-09-17,14,89.18,0.0,2.23,91.41,18.91,72.5,0,0,0
594,280,397,12,2023-09-25,2023-10-09,2023-10-15,2023-10-15,14,60.97,19.08,1.83,81.88,12.07,69.81,0,0,1
595,281,1774,9,2024-09-26,2024-10-26,2024-10-31,2024-10-31,30,67.68,11.05,1.9,80.63,16.24,64.39,0,0,1
596,281,693,1,2024-11-13,2024-12-04,2024-12-04,2024-12-04,21,153.8,0.0,3.85,157.65,29.22,128.43,0,0,0
597,281,1707,7,2024-12-17,2024-12-24,2024-12-24,2024-12-24,7,14.65,0.0,0.72,15.37,2.89,12.48,0,0,0
598,282,1086,10,2024-02-27,2024-03-12,2024-03-12,2024-03-12,14,70.6,0.0,1.84,72.44,12.64,59.8,0,0,0
599,282,1043,3,2024-03-21,2024-04-11,2024-04-11,2024-04-11,21,66.99,0.0,1.67,68.66,14.8,53.86,0,0,0
600,282,973,10,2024-04-18,2024-04-25,2024-04-25,2024-04-25,7,35.3,0.0,0.92,36.22,7.59,28.63,0,0,0
601,282,437,12,2024-05-04,2024-05-18,2024-05-21,2024-05-21,14,60.62,9.54,1.82,71.98,11.03,60.95,0,0,1
602,282,1879,7,2024-06-04,2024-06-25,2024-06-25,2024-06-25,21,96.27,0.0,4.72,100.99,16.75,84.24,0,0,0
603,282,1356,5,2024-07-24,2024-08-23,2024-08-23,2024-08-23,30,255.3,0.0,8.68,263.98,42.64,221.34,0,0,0
604,283,386,5,2024-12-20,2024-12-27,2024-12-27,2024-12-27,7,63.21,0.0,2.15,65.36,10.81,54.55,0,0,0
605,284,205,7,2024-05-04,2024-05-18,2024-05-18,2024-05-18,14,44.26,0.0,2.17,46.43,7.35,39.08,0,0,0
606,284,582,6,2024-06-23,2024-06-30,2024-06-30,2024-06-30,7,70.49,0.0,1.48,71.97,11.28,60.69,0,0,0
607,284,37,1,2024-07-30,2024-08-13,2024-08-13,2024-08-13,14,89.18,0.0,2.23,91.41,15.52,75.89,0,0,0
